動			⿰重力
着			⿸⺶目
着			⿸⿱𦍌丿目
麻			⿸广林
麻			⿸广𣏟
情			⿰忄青
情			⿰忄靑
貫			⿱毌貝
將			⿰爿⿱𱼀寸
悤			⿱囱心
𢇇			⿱𢆶丱
勒			⿰革力
敢			⿰⿱乛耳攵
敢			⿰⿱丅耳攵
敢			⿰⿱丆耳攵
現			⿰𤣩見
第			⿱𥫗𢎨
羕			⿱𦍌永
羕			⿱𦍌⿱亠水
常			⿱龸吊
常			⿱𫩠巾
進			⿺辶隹
祭			⿱{21}示
區			⿷匚品
區			⿷匸品
望			⿱⿰亡月王
望			⿱⿰亡𱼀𡈼
望			⿱⿰亡𱼀王
望			⿱⿰亡月𡈼
望			⿱⿰亡𱼀壬
敕			⿰束攵
婁			⿱⿻⿱⿻口一口丨女
設			⿰訁殳
基			⿱其土
接			⿰扌妾
著			⿱艹者
黄			⿳龷由八
黄			⿳龷田八
責			⿱龶貝
竟			⿱音儿
商			⿳亠丷冏
球			⿰𤣩求
強			⿰弓𧈧
票			⿱覀示
張			⿰弓長
推			⿰扌隹
從			⿰彳⿱从龰
組			⿰糹且
組			⿰糸且
𦰩			⿱艹⿻𠮡人
𦰩			⿱廿⿻𠮡人
𮥶			⿱𠂉⿻一隹
參			⿱厽㐱
𤱪			⿱{82}田
𤱪			⿻聿日
寅			⿱宀⿳一由八
帶			⿳⿻廿儿冖巾
埶			⿰坴{20}
埶			⿰⿱{114}土{20}
埶			⿰坴丸
曽			⿱𬎿日
清			⿰氵青
深			⿰氵罙
眼			⿰目艮
章			⿱立早
殸			⿰声殳
處			⿸虍処
鹿			⿸{55}比
産			⿸产生
產			⿳亠㐅𰆘
率			⿳亠⿴{11}幺十
視			⿰礻見
視			⿰示見
術			⿲彳术亍
術			⿲彳朮亍
族			⿰方⿱𠂉矢
族			⿸𭤨矢
規			⿰夫見
鄉			⿰乡郎
啫			⿰口者
異			⿱田共
断			⿰⿺𠃊米斤
副			⿰畐刂
曼			⿳日罒又
曼			⿳冃罒又
啇			⿳亠丷⿵冂古
魚			⿳⺈田灬
领			⿰令页
淮			⿰氵隹
停			⿰亻亭
殹			⿰医殳
許			⿰訁午
排			⿰扌非
宿			⿱宀佰
域			⿰土或
授			⿰扌受
細			⿰糹田
細			⿰糸田
習			⿱羽白
習			⿱⿰习习白
終			⿰糹冬
終			⿰糸冬
船			⿰舟⿱𠘧口
船			⿰舟⿱几口
船			⿰舟⿱儿口
船			⿰舟㕣
㒼			⿱廿⿻丨⿵冂𠓜
側			⿰亻則
移			⿰禾多
頃			⿰匕頁
假			⿰亻叚
曹			⿱{98}日
曹			⿱{98}曰
執			⿰幸{20}
執			⿰幸丸
密			⿱宓山
探			⿰扌罙
隊			⿰阝㒸
堇			⿱廿⿻口龶
救			⿰求攵
啚			⿳口十回
啚			⿳口丄回
啚			⿱口㐭
敗			⿰貝攵
康			⿸广隶
鳥			⿹{47}灬
添			⿰氵忝
営			⿱𰃮吕
営			⿱𰃮呂
略			⿰田各
营			⿱𫇦吕
転			⿰車云
堂			⿱𫩠土
萑			⿱艹隹
敏			⿰每攵
敏			⿰毎攵
訪			⿰訁方
貨			⿱化貝
貨			⿱⿰亻匕貝
孰			⿰享{20}
孰			⿰享丸
随			⿰阝迶
维			⿰纟隹
职			⿰耳只
盛			⿱成皿
階			⿰阝皆
培			⿰土咅
斬			⿰車斤
距			⿰𧾷巨
㳟			⿱共氺
㳟			⿱共水
婦			⿰女帚
婦			⿰女⿳𫜹冖巾
黒			⿱里灬
售			⿱隹口
崔			⿱山隹
𬀷			⿱𠂉昜
欲			⿰谷欠
眾			⿱罒𫡑
眾			⿱罒⿲人⿱㇒丨人
菜			⿱艹采
措			⿰扌昔
混			⿰氵昆
販			⿰貝反
患			⿱串心
𠁳			⿻山⿰丰丰
雪			⿱雨𫜹
雪			⿱雨{43}
奞			⿱大隹
脱			⿰月兑
脱			⿰⺼兑
掉			⿰扌卓
彩			⿰采彡
银			⿰钅艮
𦰌			⿱艹⿻口龶
累			⿱田糸
隆			⿰阝㚅
隆			⿰阝⿱夂生
敝			⿰㡀攵
敝			⿰㡀攵
偷			⿰亻俞
堅			⿱臤土
逮			⿺辶隶
脚			⿰月却
脚			⿰⺼却
唯			⿰口隹
毫			⿱{87}毛
弹			⿰弓单
偏			⿰亻扁
悪			⿱亜心
梅			⿰木每
梅			⿰木毎
軗			⿰車殳
掛			⿰扌卦
符			⿱𥫗付
圈			⿴囗卷
陽			⿰阝昜
粒			⿰米立
翏			⿱羽㐱
𩵋			⿳⺈田大
减			⿰冫咸
尉			⿰𫵖寸
軟			⿰車欠
𮍏			⿵戊臣
崩			⿱山朋
淡			⿰氵炎
寄			⿱宀奇
堆			⿰土隹
虚			⿸虍业
頂			⿰丁頁
渐			⿰氵斩
梦			⿱林夕
梁			⿱𱥻木
𭾱			⿱罒衣
乾			⿰𠦝乞
𡕩			⿳囟八夊
𡕩			⿳囟儿夊
猛			⿰犭孟
掂			⿰扌店
彗			⿱⿰丰丰𫜹
彗			⿱⿰丰丰{43}
彗			⿱⿰龶龶𫜹
惜			⿰忄昔
婆			⿱波女
液			⿰氵夜
盗			⿱次皿
偶			⿰亻禺
晝			⿱書一
晝			⿱{82}旦
旋			⿰方𭻾
旋			⿸𭤨疋
粗			⿰米且
紹			⿰糹召
紹			⿰糸召
掘			⿰扌屈
蛋			⿱疋虫
閉			⿵門才
悉			⿱釆心
麥			⿱來夊
麥			⿳⿻十从𠆢夊
盖			⿱𦍌皿
崇			⿱山宗
盘			⿱舟皿
盒			⿱合皿
萈			⿱艹⿷見丶
萈			⿱卝⿷見丶
隐			⿰阝急
涼			⿰氵京
庶			⿸广⿱廿灬
屚			⿸尸雨
淨			⿰氵爭
啬			⿱⿻土丷回
甜			⿰舌甘
蛇			⿰虫它
菲			⿱艹非
訟			⿰訁公
寂			⿱宀叔
桼			⿱木𱥯
鹵			⿱⺊𱕻
掩			⿰扌奄
掃			⿰扌帚
掃			⿰扌⿳𫜹冖巾
啟			⿰启攵
旉			⿱甫方
巢			⿱巛果
猜			⿰犭青
猜			⿰犭靑
猜			⿰犭青
娶			⿱取女
斜			⿰余斗
捷			⿰扌疌
晨			⿱日辰
貧			⿱分貝
梗			⿰木更
䙴			⿱䙲㔾
䙴			⿳襾大㔾
菌			⿱艹囷
脫			⿰月兌
脫			⿰⺼兌
聊			⿰耳卯
𣶒			⿻⿰片爿一
𣶒			⿴⿰片爿一
𣶒			⿴⿰片爿一
淺			⿰氵戔
剪			⿱前刀
剪			⿱⿱䒑⿰⿵冂⺀刂刀
捨			⿰扌舍
捨			⿰扌舎
偉			⿰亻韋
悠			⿱攸心
偽			⿰亻為
廊			⿸广郎
涵			⿰氵函
𠚕			⿶凵⿱丛从
惨			⿰忄参
惨			⿰忄叁
惟			⿰忄隹
淋			⿰氵林
釣			⿰釒勺
兜			⿱⿲{39}白{50}儿
窓			⿳穴厶心
窓			⿳宂厶心
颇			⿰皮页
㣎			⿳白𡭔彡
猫			⿰犭苗
痕			⿸疒艮
𭷆			⿰爿𠬶
翌			⿱羽立
翌			⿱⿰习习立
涯			⿰氵厓
菊			⿱艹匊
貪			⿱今貝
偵			⿰亻貞
豙			⿱立𧰨
爽			⿻大㸚
笨			⿱𥫗本
猪			⿰犭者
猪			⿰犭⿻者丶
徙			⿰彳歨
淫			⿰氵㸒
渠			⿱洰木
戚			⿵戊尗
勘			⿰甚力
斎			⿵齐⿱二𡭔
斎			⿵齐示
斎			⿵齐⿱二小
婴			⿱𲂻女
捧			⿰扌奉
庸			⿸广𬎾
萧			⿱艹肃
逸			⿺辶兔
逸			⿺辶免
逸			⿺辶⿷免丶
雀			⿱𡭔隹
雀			⿱小隹
桶			⿰木甬
粘			⿰米占
猎			⿰犭昔
袞			⿳亠㕣𧘇
袞			⿳六口𧘇
萄			⿱艹匋
淘			⿰氵匋
笛			⿱𥫗由
𪟊			⿳丆且分
淑			⿰氵叔
啓			⿱𢼄口
啓			⿱⿰戸攵口
啓			⿱⿰戶攵口
祸			⿰礻呙
笼			⿱𥫗龙
堵			⿰土者
堵			⿰土⿻者丶
焉			⿱正{1}
绳			⿰纟黾
悼			⿰忄卓
匙			⿺是匕
屠			⿸尸者
屠			⿸尸⿻者丶
脖			⿰月孛
脖			⿰⺼孛
崖			⿱山厓
牽			⿳亠⿻幺冖牛
笠			⿱𥫗立
彫			⿰周彡
梨			⿱利木
婉			⿰女宛
扈			⿸户邑
扈			⿸戸邑
扈			⿸戶邑
笪			⿱𥫗旦
绵			⿰纟帛
隋			⿰阝⿱左⺝
隋			⿰阝⿱左⺼
菩			⿱艹咅
萎			⿱艹委
窒			⿱穴至
窒			⿱宂至
笙			⿱𥫗生
彪			⿺虎彡
奢			⿱大者
奢			⿱大⿻者丶
渊			⿰氵𫂱
眷			⿱龹目
眷			⿱𠔉目
萌			⿱艹明
衔			⿲彳钅亍
𡮂			⿱𡭔⿱白小
𡮂			⿱小⿱白小
欶			⿰束欠
彬			⿰林彡
豚			⿰月豕
豚			⿰⺼豕
隅			⿰阝禺
窑			⿱穴缶
窑			⿱宂缶
戛			⿱𦣻戈
晦			⿰日每
敘			⿰余攵
寇			⿱宀⿺元攴
烹			⿱亨灬
粛			⿻{43}𫂱
赦			⿰赤攵
聆			⿰耳令
阎			⿵门臽
凰			⿵𠘨皇
盔			⿱灰皿
盔			⿱⿸𠂇火皿
菓			⿱艹果
𥞤			⿱⿳士冖一禾
𥞤			⿳⿱士冖一禾
堕			⿱陏土
虖			⿸虍乎
捽			⿰扌卒
梢			⿰木肖
覓			⿱爫見
谒			⿰讠曷
啄			⿰口豖
啄			⿰口豕
敍			⿰余攴
菁			⿱艹青
菁			⿱艹靑
菱			⿱艹夌
萃			⿱艹卒
萊			⿱艹來
庵			⿸广奄
梵			⿱林凡
殻			⿰壳殳
殻			⿰⿱士冗殳
貶			⿰貝乏
鄂			⿰咢阝
梧			⿰木吾
舂			⿱𡗗臼
婪			⿱林女
崗			⿱山岡
帷			⿰巾隹
猖			⿰犭昌
眯			⿰目米
趾			⿰𧾷止
𠩺			⿱⿰未攵厂
匾			⿷匚扁
匾			⿷匸扁
渦			⿰氵咼
冕			⿱冃免
冕			⿱冃⿱⺈⿸⿻口丿乚
冕			⿱日免
捻			⿰扌念
敛			⿰佥攵
焊			⿰火旱
脯			⿰月甫
脯			⿰⺼甫
犁			⿱利牛
訣			⿰訁夬
𱁈			⿰乡隹
捺			⿰扌奈
舵			⿰舟它
唬			⿰口虎
猗			⿰犭奇
偎			⿰亻畏
匐			⿹勹畐
屛			⿸尸幷
淄			⿰氵甾
疵			⿸疒此
匮			⿷匚贵
屜			⿸尸⿰彳世
梓			⿰木辛
笺			⿱𥫗戋
畧			⿱田各
萦			⿱𫇦糸
傀			⿰亻鬼
恿			⿱甬心
惮			⿰忄单
惮			⿰忄単
痔			⿸疒寺
崙			⿱山侖
梏			⿰木告
梏			⿰木吿
淅			⿰氵析
笮			⿱𥫗乍
逵			⿺辶坴
𧰲			⿱彑豕
偃			⿰亻匽
偪			⿰亻畐
寃			⿱宀兔
寃			⿱宀⿷免丶
掗			⿰扌亞
淖			⿰氵卓
淰			⿰氵念
淰			⿰氵𫝹
缽			⿰缶本
菡			⿱艹函
菡			⿱艹⿶凵⿻了{11}
阉			⿵门奄
鸾			⿱𰁜鸟
啵			⿰口波
庾			⿸广臾
庾			⿸广⿻臼人
斛			⿰角斗
旌			⿰方⿱𠂉生
旌			⿸𭤨生
淙			⿰氵宗
菖			⿱艹昌
豉			⿰豆支
啐			⿰口卒
掮			⿰扌肩
涪			⿰氵咅
淥			⿰氵彔
淦			⿰氵金
渚			⿰氵者
窕			⿱穴兆
窕			⿱宂兆
笞			⿱𥫗台
萠			⿱艹朋
萠			⿱艹⿰⿵⺆⺀⿵⺆⺀
萸			⿱艹臾
袈			⿱加衣
躭			⿰身冘
𫔴			⿵门隹
㽞			⿱吅田
勖			⿰冒力
勖			⿰⿱冃目力
勖			⿰⿱日目力
匏			⿰夸包
匏			⿰夸⿹勹巳
啉			⿰口林
捭			⿰扌卑
捭			⿰扌⿱⿱㇒⿻日丿十
焐			⿰火吾
瓠			⿰夸瓜
笤			⿱𥫗召
笥			⿱𥫗司
笱			⿱𥫗句
粜			⿱出米
聃			⿰耳冉
脘			⿰月完
脘			⿰⺼完
菀			⿱艹宛
菟			⿱艹兔
菟			⿱艹⿷免丶
菬			⿱艹沼
菹			⿱艹沮
萘			⿱艹奈
袴			⿰衤夸
赧			⿰赤𠬝
赧			⿰赤㞋
逶			⿺辶委
鄄			⿰垔阝
阋			⿵门兒
隈			⿰阝畏
隗			⿰阝鬼
雩			⿱雨亏
𤕻			⿰爿吾
㓱			⿰俞刂
㕘			⿱厽尒
㝛			⿱宀𠈇
㝝			⿱宀林
㝠			⿱宀昗
㝡			⿱宀取
㢈			⿸广隹
㣦			⿰彳委
㤲			⿱夾心
㤻			⿱卵心
㪍			⿰孛攵
㪷			⿰豆斗
㭪			⿰木甫
㭬			⿰木豕
㭰			⿱此朿
㰯			⿰豆欠
㲘			⿰貝毛
㳫			⿱水臼
㳫			⿱水𦥑
㳿			⿰氵𣏋
㴆			⿰氵帚
㴌			⿰氵姑
㶾			⿱覀灭
㷀			⿱炏卂
㷀			⿱炏⿹⺄𠂇
㸔			⿸𠂟目
㹿			⿰犭卓
㻎			⿻大玨
㿡			⿱白兆
䀁			⿱有皿
䂮			⿱㓞石
䄅			⿱龹示
䅆			⿰禾次
䅇			⿱覀禾
䅈			⿱龹禾
䆟			⿱穴合
䆟			⿱宂合
䆠			⿱穴臣
䆠			⿱宂臣
䇠			⿱𥫗主
䇣			⿱𥫗尒
䇤			⿱𥫗丙
䇥			⿱𥫗正
䋈			⿱奴糸
䍘			⿱罒米
䎆			⿱羽令
䏻			⿰䏍去
䒦			⿱艹乏
䒩			⿱艹禾
䖏			⿸虍匆
䖤			⿱夗虫
䚴			⿰訁月
䚵			⿰訁斗
䚺			⿰訁攵
䚻			⿱𱼀言
䚿			⿰訁欠
䝆			⿱勿豕
䝨			⿱𰀡貝
䟝			⿰𧾷殳
䢙			⿺辶貝
䧑			⿰阝定
䧔			⿰阝念
亀			⿱⺈{93}
偒			⿰亻昜
偘			⿰亻品
偸			⿰亻兪
偹			⿲亻丨备
冨			⿱冖畐
剬			⿰耑刂
剭			⿰屋刂
勔			⿰面力
勗			⿱日助
勗			⿱曰助
勗			⿱冃助
厠			⿸厂則
厡			⿸厂泉
叄			⿱厽⿱𠆢三
唫			⿰口金
唻			⿰口來
圇			⿴囗侖
圉			⿴囗幸
圊			⿴囗青
圊			⿴囗靑
圊			⿴囗青
埜			⿱林土
堃			⿱⿰方方土
堊			⿱亞土
奜			⿱非大
婏			⿰女兔
寀			⿱宀采
寁			⿱宀疌
寉			⿱宀隹
崑			⿱山昆
崟			⿱山金
崬			⿱山東
庳			⿸广卑
庳			⿸广⿱⿱㇒⿻日丿十
庴			⿸广昔
庻			⿸广⿱廿从
徛			⿰彳奇
徝			⿰彳直
徤			⿰彳建
悊			⿱折心
悘			⿱医心
悥			⿱言心
惈			⿰忄果
戜			⿹戈呈
戝			⿰貝戈
捼			⿰扌委
掎			⿰扌奇
掽			⿰扌並
敓			⿰兌攵
敔			⿰吾攵
斍			⿱文見
旈			⿰方㐬
旍			⿰方⿱𠂉令
旍			⿸𭤨令
晘			⿰日旱
晜			⿱日弟
晡			⿰日甫
晢			⿱折日
晧			⿰日告
晧			⿰日吿
朙			⿰囧月
桮			⿰木否
梄			⿰木酉
梔			⿰木巵
梖			⿰木貝
梞			⿰木忌
梟			⿹{47}木
梩			⿰木里
梫			⿰木𠬶
棻			⿱芬木
欵			⿰𠤕欠
欷			⿰希欠
殍			⿰歹孚
涷			⿰氵東
淂			⿰氵㝵
淗			⿰氵匊
淜			⿰氵朋
淠			⿰氵畀
淩			⿰氵夌
淶			⿰氵來
淸			⿰氵靑
淸			⿰氵靑
渂			⿰氵旻
渃			⿰氵若
渄			⿰氵非
渒			⿰氵卑
烾			⿱炎土
焄			⿱君灬
焅			⿰火告
焅			⿰火吿
焇			⿰火肖
焏			⿱⿻了叹灬
猄			⿰犭京
猉			⿰犭其
猚			⿰犭隹
玈			⿰玄⿱𠂉{15}
琇			⿰𤣩秀
琍			⿰𤣩利
甛			⿰甘舌
畣			⿱合田
畤			⿰田寺
畨			⿱米田
皐			⿱白𠦂
皐			⿱白⿻⿰二二十
眽			⿰目𠂢
砦			⿱此石
硃			⿰石朱
禼			⿱卤禸
窐			⿱穴圭
窐			⿱宂圭
窔			⿱穴交
窔			⿱宂交
笘			⿱𥫗占
笡			⿱𥫗且
笯			⿱𥫗奴
笴			⿱𥫗可
紨			⿰糹付
紬			⿰糹由
紬			⿰糸由
紵			⿰糹宁
紵			⿰糸宁
絁			⿰糹㐌
絁			⿰糸㐌
絅			⿰糹冋
絅			⿰糸冋
絇			⿰糹句
絇			⿰糸句
罣			⿱罒圭
脛			⿰月巠
脛			⿰⺼巠
脣			⿸辰⺝
脣			⿱辰⺝
脣			⿱辰⺼
莾			⿱艹奔
菆			⿱艹取
菆			⿱艹⿸耳又
菉			⿱艹录
菉			⿱艹彔
菛			⿱艹門
菫			⿱艹⿱一⿻口龶
菳			⿱艹金
菴			⿱艹奄
菶			⿱艹奉
菿			⿱艹到
萁			⿱艹其
萅			⿱艹旾
萆			⿱艹卑
萆			⿱艹⿱⿱㇒⿻日丿十
萗			⿱艹宗
萵			⿱艹咼
虗			⿸虍丘
虘			⿸虍且
衒			⿲彳玄亍
覔			⿱不見
訥			⿰訁内
訥			⿰訁內
谻			⿰谷⿻几二
谻			⿰谷丮
貮			⿹{28}貝
貮			⿻𧴮一
赉			⿱来贝
赥			⿰赤欠
軖			⿰車王
軝			⿰車氏
逨			⿺辶來
逩			⿺辶奔
逴			⿺辶卓
逹			⿺辶幸
鄊			⿰乡耶
酓			⿱今酉
酖			⿰酉冘
镺			⿰镸夭
閆			⿵門三
閈			⿵門干
隂			⿰阝⿱𠆢镸
隌			⿰阝音
髙			⿳亠{67}冋
𠁁			⿻⿰匚{50}{79}
𠁃			⿱不束
𠁅			⿸{118}匆
𠃀			⿱𠂹𠃌
𠊰			⿰亻咼
𠊳			⿰亻㪅
𠋛			⿲亻丨⿱攴⺝
𠋛			⿲亻丨⿱攴⺼
𠋣			⿰亻竒
𠕠			⿱冃成
𠗦			⿰冫𮩴
𠚖			⿶？王
𠝣			⿰歬刂
𠝭			⿰屏刂
𠝮			⿰㒸刂
𠝻			⿰甚刂
𠣯			⿹勹苗
𠦪			⿱卉夲
𠦪			⿱𠦄夲
𠦬			⿱㇒⿻𠈌十
𠧸			⿱⺊㘠
𠪂			⿸厂扁
𠭖			⿰⿱爫古又
𠭙			⿸𢑚又
𠵂			⿱林口
𠵊			⿱𦍌古
𠵛			⿱品丂
𠵥			⿱五吾
𠵦			⿰吾午
𠵨			⿰口㝵
𠶋			⿰口芥
𠶬			⿱吅⿱一龷
𠶮			⿱吉古
𠶶			⿰启戈
𡇶			⿱龴𡇞
𡈀			⿴囗亞
𡌦			⿱非土
𡌭			⿱叕土
𡌳			⿱或土
𡍏			⿱卥土
𡕨			⿳亠吕夊
𡘷			⿱大長
𡘹			⿱大⿻臼乚
𡘹			⿱大⿻𦥑乚
𡘺			⿰㚔{20}
𡘺			⿰㚔丸
𡘼			𡘼
𡘽			⿱林大
𡙁			⿻大𠈌
𡙆			⿱大𣶒
𡝤			⿱⿻⿳口一口丨女
𡝼			⿸尸⿱氺女
𡞔			⿳毌中女
𡞕			⿰女备
𡥵			⿰子昆
𡨤			⿱宀叕
𡨥			⿱宀⿺元攵
𡨦			⿱宀帚
𡨧			⿱宀卒
𡨴			⿳宀𮕜亅
𡨼			⿱宀炎
𡭽			⿱少⿱日小
𡭽			⿱少𣌢
𡮁			⿱𡭔𢌿
𡮁			⿱小𢌿
𡲇			⿸尸⿻口禸
𡹐			⿰山隹
𡿿			⿹或巛
𢈻			⿸广疌
𢉅			⿸广金
𢉆			⿸广建
𢉉			⿸广⿱𡗜土
𢉖			⿸{55}厸
𢉙			⿸广炗
𢒗			⿰易彡
𢔃			⿰彳⿱舟夊
𢔃			⿰彳⿱⿻𠔾丨夊
𢔃			⿰彳⿱{63}夊
𢔜			⿲彳丨⿱夂彡
𢔜			⿲彳丨㣊
𢛓			⿱林心
𢛢			⿰忄𠄭
𢛧			⿱隹心
𢛲			⿱垂心
𢜈			⿱玨心
𢜊			⿳工目心
𢜊			⿱工𪫩
𢜏			⿱明心
𢜤			⿳㐄冖𢖻
𢧁			⿰步戈
𢼾			⿰⿱⺊𠕁攴
𢽊			⿰甫攵
𢽋			⿰⿱⺊𠕁攵
𢽐			⿰肖攵
𣁐			⿰文見
𣂞			⿰{17}斤
𣂞			⿰良斤
𣂫			⿰⿱山示斤
𣇀			⿱𦥑日
𣇃			⿱龹旧
𣇄			⿱日折
𣇓			⿶𤕰日
𣇛			⿱日辛
𣓀			⿱辛木
𣢾			⿰𥘈欠
𣣅			⿰⿱匕禾欠
𣥶			⿳止日𣥂
𣨑			⿱⿱士冖死
𣨑			⿳土冖死
𣪌			⿰豆殳
𣪍			⿰⿸尸⿱几几殳
𣪏			⿰⿱𫜹⺝殳
𣪏			⿰⿱𫜹月殳
𣪓			⿰肙殳
𣪘			⿰皀殳
𣭵			⿰束毛
𣶃			⿰氵𠦝
𣶙			⿰沝欠
𣷌			⿰氵雨
𤈫			⿰⿸尸⿱二火又
𤈿			⿱求灬
𤉄			⿱豕灬
𤉋			⿱𠄘灬
𤉐			⿱出{1}
𤋳			⿳⺈⿴囗仌火
𤕽			⿰爿釆
𤙭			⿰牜甫
𤫶			⿰吉瓜
𤭃			⿰而瓦
𤰈			⿱卝⿹勹用
𤱵			⿱龹田
𤱺			⿱共田
𤼭			⿱癶虫
𤿤			⿱𥫗皮
𥁞			⿱{82}皿
𥁠			⿱龹皿
𥅥			⿰目安
𥆁			⿰目列
𥎽			⿰矢⿱山大
𥎿			⿰知于
𥎿			⿰矢吁
𥏇			⿱龹矢
𥑴			⿰石衣
𥒐			⿱圭石
𥒥			⿰石多
𥙷			⿰礻甫
𥞫			⿱禾米
𥥪			⿱宂米
𥥪			⿱穴米
𥥭			⿱穴𠮷
𥥭			⿱宂𠮷
𥥴			⿱穴衣
𥬑			⿱𥫗⿰工几
𥬒			⿱𥫗犮
𥬝			⿱𥫗白
𥬟			⿱𥫗𡗗
𥬥			⿱𥫗目
𥹙			⿰米召
𥿄			⿰糹氐
𥿄			⿰糹⿱氏一
𦊷			⿳罒一⿱𠂈{25}
𦕒			⿰耳占
𦕓			⿱⿰工几耳
𦘕			⿱{82}⿴𠀃人
𦘕			⿱{82}⿱𠔿一
𦛱			⿰月谷
𦤎			⿱自本
𦤏			⿱自田
𦧔			⿰舌瓜
𦯆			⿱艹戼
𦯕			⿱艹宋
𦯧			⿱艹𣏋
𦯬			⿱艹佘
𦰟			⿱艹阮
𦰧			⿱艹𣏏
𧆥			⿸虍甲
𧆨			⿸虍田
𧆩			⿸虍⿰{72}人
𧆩			⿸虍⿰{71}人
𧆭			⿸虍由
𧉥			⿱北虫
𧉴			⿱穴虫
𧉴			⿱宂虫
𧉾			⿱𡗗虫
𧙯			⿱龹衣
𧙿			⿰衤衣
𧟪			⿱覀玉
𧟪			⿱西玉
𧠓			⿱𠔿見
𧦈			⿰訁戶
𧦈			⿰訁户
𧦊			⿱日言
𧦗			⿰月言
𧦗			⿰⺼言
𧯞			⿰豆斤
𧰮			⿱日豕
𧴴			⿱日貝
𧴵			⿱厸貝
𧴹			⿱龷貝
𧴻			⿱文貝
𧴿			⿱木貝
𧵆			⿰貝斤
𧿭			⿰𧾷日
𨈡			⿰身攵
𨊴			⿰車攵
𨊿			⿰車㕛
𨋅			⿱比車
𨓿			⿺辶非
𨔍			⿺辶𱺵
𨔛			⿺辶虎
𨜞			⿰者邑
𨟻			⿰爿酉
𨟽			⿰火酉
𨤐			⿱{37}采
𨤑			⿱釆𠬞
𨱝			⿰镸攵
𨱥			⿱不長
𨳐			⿵門女
𨺵			⿰𨸏㒸
𨾈			⿸尸隹
𨾎			⿺夨隹
𨾏			⿱隹夊
𩁹			⿱雨于
𩁿			⿱雨𰀄
𩂀			⿱雨干
𩇫			⿱非子
𩚇			⿱食廾
𪎊			⿰麦少
𪡒			⿱口幸
𪦾			⿱子⿰{70}八
𪯍			⿰更攵
𪲓			⿱木豆
𪲖			⿰木呆
𪺏			⿱爫豕
𪺞			⿰爿言
𫁹			⿱𥫗匝
𫃟			⿰糹未
𫇿			⿱艹束
𫈅			⿱艹谷
𫈏			⿱艹甬
𫏳			⿰車戈
𫞫			⿱田衣
𫟐			⿱艹㝑
𫤰			⿳⿲⿰丨丨{23}⿹𠃍𠄠一八
𫧉			⿰㲋匕
𫩀			⿰柰又
𫪡			⿱吅𠕁
𫭋			⿴囗𣥖
𫱀			⿰女匋
𫳐			⿱宀幸
𫵠			⿸尸⿱⿻丨⿰二二㐄
𫵠			⿸尸⿱氺㐄
𫻶			⿵{61}口
𫽚			⿰扌苟
𫾶			⿰釆攵
𬀽			⿱日{62}
𬂴			⿰𡉣丮
𬋩			⿳爫冖⿰丨⿱{50}{50}
𬋩			⿳爫冖㠯
𬍥			⿰𤣩甫
𬑔			⿱罒𧰨
𬜻			⿳艹一⿻从𰀁
𬝉			⿱艹叕
𬦈			⿺走月
𬯆			⿰阝易
𭄶			⿱敄力
𭍥			⿱龶囬
𭓶			⿱宀卓
𭚽			⿰弓⿱甶⿻㇒十
𭚽			⿰弓卑
𭜳			⿱⿳一⿰丨⺊𫜹心
𭣴			⿰束攴
𭦊			⿰日孚
𭦌			⿱⺈𭥫
𭦗			⿳日皿⿰丿𠃌
𭪗			⿱丷𭩲
𭪗			⿱弟木
𭴷			⿱旧{59}
𭶰			⿱爫貝
𭸋			⿰束犬
𭻍			⿱亚田
𭽀			⿱癶米
𭽪			⿰𢑑皮
𭾁			⿱艮皿
𭾬			⿱罒伐
𭾲			⿰目羽
𮋛			⿱老可
𮌔			⿱{87}⺝
𮌔			⿳亠口肎
𮍖			⿱自⿸厂彡
𮏓			⿱𫇩五
𮏓			⿱艹⿱五五
𮏖			⿱龷⿱䒑夫
𮏚			⿱艹昏
𮏝			⿱艹沾
𮔀			⿱必虫
𮕱			⿳亠𠀎𧘇
𮖿			⿱覀⿱{88}龴
𮖿			⿱西令
𮙲			⿳⺌一貝
𮙸			⿸𠃜貝
𮞨			⿺辶庚
𮫬			⿳⺈田火
𮭱			⿸{55}灬
𮮠			⿱龷⿻丨⿱丷{113}
𮮠			⿱龷㡀
𰂙			⿱{88}𦨉
𰇶			⿱口㚔
𰓶			⿱利手
𰗧			⿱卣木
𰚋			⿱㲋丂
𰠀			⿱爫呆
𰥞			⿱𫇦目
𰥡			⿱守目
𰨥			⿰禾先
𰭌			⿱罒羊
𰮕			⿱甘肉
𰱃			⿱艹医
𰱅			⿱艹呆
𰲛			⿸虎口
𰲛			⿸虍⿱几口
𰲝			⿸𠂆𧆞
𰶳			⿱比貝
𰶵			⿱止貝
𰶷			⿰貝欠
𰺵			⿺辵止
𰿘			⿵門万
𰿚			⿵門夕
𱀚			⿰阝委
𱉥			⿰吉鸟
𱏧			⿱⿴{11}白儿
𱏧			⿱⿲冫白𡿨儿
𱑏			⿱𭁈𰀁
𱡘			⿰来攵
𱥗			⿰孛殳
𱫌			⿱{121}火
𱮇			⿰犭𧈧
𱰋			⿰米瓦
𱻱			⿱⿱㇒⿸⿰丨{50}一而
𱻱			⿱⿱㇒{5}𦓐
就			⿰京尤
𦥯			⿱⿴𦥑爻冖
道			⿺辶首
黑			⿱{68}灬
發			⿱癶𭚧
