次	5002	(⿰,冫,欠)	
次	5002	(⿰,二,欠)	
先	9199	(⿱,𠂒,儿)	
先	9199	(⿰,㇒,圥)	
作	11444	(⿰,亻,乍)	
元	3926	(⿱,一,兀)	
咼	0	(⿵,冎,口)	
首	2862	(⿱,丷,𦣻)	
首	2862	(⿱,䒑,自)	
兑	42	(⿱,丷,兄)	
见	2242	(⿸,(⿵,冂,丿),乚)	.
果	9066	(⿻,日,木)	.
罒	0	(⿴,囗,(⿰,丨,丨))	.
来	11048	(⿻,未,丷)	.
想	11157	(⿱,相,心)	
高	8976	(⿳,亠,口,冋)	
部	10997	(⿰,咅,阝)	
啦	10990	(⿰,口,拉)	
𦥯	0	(⿱,(⿴,𦥑,爻),冖)	
𡈼	0	(⿱,㇒,土)	^
夊	0	夊	..
品	4360	(⿱,口,吅)	
𭤨	0	(⿰,方,𠂉)	
阿	6819	(⿰,阝,可)	
黎	5969	(⿱,𥝢,𱥯)	
話	10714	(⿰,訁,舌)	
申	1223	(⿻,日,丨)	.
牜	0	牜	..
咸	104	(⿵,戊,𠮛)	
咸	104	(⿵,戌,口)	
此	5156	(⿰,止,匕)	
那	7689	(⿰,𭃂,阝)	
𠃋	0	𠃋	..
龰	0	(⿺,人,⺊)	.
车	1351	(⿻,(⿻,一,𠃋),十)	.
皿	39	(⿴,𠀃,(⿰,丨,丨))	.
道	8506	(⿺,辶,首)	
个	10436	(⿱,𠆢,丨)	
所	10434	(⿰,戶,斤)	
所	10434	(⿰,戸,斤)	
市	9354	(⿱,亠,巾)	^
定	10223	(⿱,宀,𤴓)	
䏍	0	(⿱,厶,⺝)	
䏍	0	(⿱,厶,⺼)	
𫧇	0	(⿱,匕,匕)	
𧘇	0	𧘇	..
吉	858	(⿱,士,口)	
乂	0	乂	..
兀	20	(⿱,一,儿)	^
令	2676	(⿱,(⿵,𠆢,丶),龴)	
令	2676	(⿱,{88},龴)	
令	2676	(⿱,{88},𰆊)	
少	4289	(⿱,𡭔,㇒)	
少	4289	(⿱,小,㇒)	
員	5290	(⿱,口,貝)	
弋	3	(⿺,𫠠,丶)	
但	10023	(⿰,亻,旦)	
匚	1	匚	..
講	10012	(⿰,訁,冓)	
虫	218	(⿱,中,(⿰,㇀,丶))	^
民	9802	民	..
對	9991	(⿰,(⿱,业,𦍌),寸)	
几	2027	(⿰,丿,㇈)	.
公	8317	(⿱,八,厶)	
為	9761	(⿻,(⿵,(⿸,(⿻,丿,𠃍),(⿱,𠃍,𠃌)),灬),丶)	.
故	1542	(⿰,古,攵)	
新	9735	(⿰,亲,斤)	
予	1854	(⿱,龴,𠄐)	
及	5013	及	..
皮	892	(⿻,{84},(⿱,丨,又))	
关	3051	(⿱,丷,天)	
关	3051	(⿱,八,天)	
前	9361	(⿱,䒑,(⿰,⺝,刂))	
前	9361	(⿱,䒑,刖)	
夬	0	(⿻,{14},人)	.
丩	0	(⿰,𠄌,丨)	.
理	9604	(⿰,𤣩,里)	
为	9427	(⿻,(⿵,力,丶),丶)	
龴	0	(⿱,乛,丶)	.
⺌		⺌	..
刖	1	(⿰,月,刂)	
學	9335	(⿱,𦥯,子)	
勹	0	(⿰,㇒,𠃌)	.
政	9307	(⿰,正,攵)	
们	9283	(⿰,亻,门)	
度	8387	(⿸,广,(⿱,廿,又))	
圥	0	(⿱,土,儿)	
黑	1491	(⿱,{68},灬)	
野	4080	(⿰,里,予)	
比	6603	(⿰,(⿺,乚,一),匕)	
比	6603	(⿰,(⿺,乚,一),(⿺,乚,一))	
比	6603	(⿰,匕,匕)	
比	6603	(⿰,(⿺,乚,一),(⿺,乚,㇒))	
法	8977	(⿰,氵,去)	
𠤎	0	(⿻,乚,㇒)	.
歹	48	(⿱,一,夕)	
社	8838	(⿰,礻,土)	
社	8838	(⿰,示,土)	
意	7339	(⿱,音,心)	
咗	8795	(⿰,口,左)	
页	180	(⿱,丆,贝)	
發	7977	(⿱,癶,𭚧)	
川	2475	(⿲,丿,丨,丨)	.
旡	0	(⿱,一,(⿸,(⿻,𠃋,丿),乚))	^
旡	0	(⿻,无,丨)	^
只	5200	(⿱,口,八)	
夫	2140	(⿻,二,人)	.
𢛳	0	(⿳,(⿱,十,罒),一,心)	
全	8429	(⿱,𠆢,王)	
全	8429	(⿱,入,王)	
壬	10	(⿱,㇒,士)	^
壬	10	(⿱,一,士)	^
匸	0	匸	..
冃	0	(⿵,冂,𠄠)	
西	4986	(⿱,一,𠁤)	^
每	2761	(⿱,𠂉,母)	
官	2338	(⿱,宀,㠯)	
官	2338	(⿱,宀,(⿰,丨,(⿱,{50},{50})))	
做	8338	(⿰,亻,故)	
㇄		㇄	..
勿	48	(⿹,勹,(⿰,丿,丿))	.
馬	812	(⿹,{51},灬)	
畐	0	(⿱,𠮛,田)	
間	7828	(⿵,門,日)	
非	2703	(⿰,(⿰,三,丨),(⿰,丨,三))	.
非	2703	(⿰,(⿰,(⿱,𠄟,㇀),丿),(⿰,丨,三))	.
非	2703	(⿰,(⿻,(⿰,𠄟,丿),㇀),(⿰,丨,三))	.
非	2703	(⿰,(⿰,三,丿),(⿰,丨,三))	.
丬	0	(⿰,冫,丨)	
𥃭	0	(⿱,十,目)	
舟	94	(⿻,𠔾,(⿱,丶,丶))	^
舟	94	(⿻,𠔾,(⿱,丶,丨))	^
五	7888	(⿱,一,𫝀)	^
面	7992	(⿱,丆,囬)	
面	7992	(⿴,𫩑,{67})	
明	7461	(⿰,日,月)	
⺶		⺶	..
開	8177	(⿵,門,开)	
今	4582	(⿱,(⿵,𠆢,丶),乛)	
今	4582	(⿱,{88},乛)	
学	8165	(⿱,𰃮,子)	
角	1169	(⿱,⺈,用)	
角	1169	(⿱,⺈,(⿵,⺆,土))	
才	4073	(⿹,𬺰,㇒)	.
才	4073	(⿻,𬺰,㇒)	.
廴	0	廴	..
知	7493	(⿰,矢,口)	
支	3662	(⿱,十,又)	
衣	722	(⿱,亠,𧘇)	
時	8040	(⿰,日,寺)	
水	5170	(⿰,㇇,𰛅)	.
水	5170	(⿰,𰛄,{24})	.
完	4174	(⿱,宀,元)	
囬	0	(⿴,囗,{67})	.
𫩑	0	(⿱,丆,囗)	
𭚧	0	(⿰,弓,殳)	
最	7827	(⿱,日,(⿸,耳,又))	
最	7827	(⿱,冃,(⿸,耳,又))	
甬	5	(⿱,龴,用)	
之	7076	(⿱,丶,{100})	.
𫝀	0	(⊖,五,一)	.
廾	0	(⿻,一,(⿰,丿,丨))	.
疒	0	(⿰,冫,广)	
求	3823	(⿺,(⿻,一,氺),丶)	
气	1645	(⿳,𠂉,一,⺄)	
聿	6	(⿻,肀,二)	.
丄	0	(⿱,丨,一)	.
丄	0	(⊖,上,一)	.
直	3295	(⿱,十,{73})	
直	3295	(⿺,𠃊,𥃭)	
然	7211	(⿱,(⿰,𱼀,犬),灬)	
賣	2407	(⿱,士,買)	
啲	7748	(⿰,口,的)	
𠬝	0	(⿸,卩,又)	
充	1103	(⿱,亠,允)	
告	3247	(⿱,𠂒,口)	
𭃂	0	(⿻,刀,二)	.
犭	2	犭	..
𢆍	0	(⿻,千,日)	.
安	4986	(⿱,宀,女)	
代	6550	(⿰,亻,弋)	
因	6466	(⿴,囗,大)	
内	5580	(⿻,冂,人)	
四	7529	(⿴,囗,(⿰,丿,㇄))	
四	7529	(⿴,囗,儿)	
業	7487	(⿱,业,𦍎)	
𦍎	0	(⿱,䒑,未)	.
良	1528	(⿱,丶,艮)	
良	1528	(⿱,一,艮)	
说	7455	(⿰,讠,兑)	
北	4272	(⿰,{45},匕)	.
周	1861	(⿵,⺆,𠮷)	
周	1861	(⿵,⺆,(⿱,𰀁,口))	
過	7365	(⿺,辶,咼)	
𰀆	0	(⿱,一,䒑)	
原	4642	(⿸,厂,(⿱,白,小))	
龸	0	(⿱,⺌,冖)	
這	7208	(⿺,辶,言)	
來	7058	(⿻,木,从)	
冉	16	(⿻,冂,土)	
向	6238	(⿱,㇒,冋)	
向	6238	(⿵,𰃦,口)	
再	7142	(⿱,一,冉)	
表	6987	(⿱,龶,𧘇)	
时	7122	(⿰,日,寸)	
共	3540	(⿱,龷,八)	
與	4395	(⿳,(⿴,𦥑,{23}),一,八)	
七	4401	(⿻,乚,一)	.
雚	0	(⿱,艹,𨾴)	
雚	0	(⿱,卝,𨾴)	
孝	511	(⿱,耂,子)	
辛	289	(⿱,立,十)	
辛	289	(⿱,亠,𢆉)	
介	1157	(⿱,𠆢,(⿰,丿,丨))	
更	3530	(⿱,一,{19})	
具	2137	(⿱,{73},八)	
具	2137	(⿳,目,一,八)	
幾	3312	(⿻,{29},人)	
幾	3312	(⿹,{29},人)	
制	5611	(⿰,(⿻,牛,冂),刂)	
外	6898	(⿰,夕,卜)	
建	5494	(⿺,廴,聿)	
起	6874	(⿺,走,己)	
起	6874	(⿺,走,巳)	
父	1315	(⿱,八,乂)	
剌	8	(⿰,束,刂)	
專	1393	(⿱,{7},寸)	
喇	6829	(⿰,口,剌)	
对	6343	(⿰,又,寸)	
兄	402	(⿱,口,儿)	
昜	0	(⿱,旦,勿)	
爿	0	(⿰,(⿱,𠃊,丆),丨)	
如	6586	(⿰,女,口)	
即	5828	(⿰,{18},卩)	
義	1431	(⿱,𦍌,我)	
問	6649	(⿵,門,口)	
斗	623	(⿻,十,⺀)	
吏	47	(⿻,一,史)	.
吏	47	(⿻,(⿻,𠮛,丿),乀)	.
井	1125	(⿻,二,(⿰,丿,丨))	.
平	4943	(⿻,干,丷)	^
平	4943	(⿻,干,八)	^
𠂤	0	(⿱,㇒,㠯)	
𠂤	0	(⿱,㇒,(⿰,丨,(⿱,{50},{50})))	
回	6473	(⿴,囗,口)	
等	6613	(⿱,𥫗,寺)	
使	6597	(⿰,亻,吏)	
𰃦	0	(⿱,㇒,冂)	^
名	6438	(⿱,夕,口)	
象	2556	(⿻,𠮥,𧰨)	
象	2556	(⿱,{2},𧰨)	
𠂆	0	(⿱,㇒,丿)	.
番	2416	(⿱,釆,田)	
教	6473	(⿰,孝,攵)	
動	5822	(⿰,重,力)	
发	6160	(⿺,(⿸,(⿻,𠃋,丿),又),丶)	.
住	6435	(⿰,亻,主)	
龵	0	(⿱,㇒,(⿻,二,丿))	^
金	6113	(⿱,𠆢,(⿻,王,丷))	
𢀖	0	(⿱,(⿰,㇇,丶),工)	
头	2296	(⿻,⺀,大)	
着	6358	(⿸,⺶,目)	
着	6358	(⿸,(⿱,𦍌,丿),目)	
酉	5	(⿱,一,(⿴,𠁤,一))	
酉	5	(⿴,西,一)	
亥	19	(⿱,丶,𠀔)	
钅	1	钅	..
東	4385	(⿻,木,日)	
受	4904	(⿳,爫,冖,又)	
麻	556	(⿸,广,林)	
麻	556	(⿸,广,𣏟)	
当	5934	(⿱,⺌,𫜹)	
性	6101	(⿰,忄,生)	
取	4466	(⿰,耳,又)	
习	536	(⿹,𠃌,冫)	
點	6014	(⿰,黑,占)	
通	5998	(⿺,辶,甬)	
咩	5996	(⿰,口,羊)	
半	2868	(⿻,丷,𰀁)	
半	2868	(⿻,八,𰀁)	
𱥯	0	(⿱,𠆢,(⿴,{11},亅))	
𱥯	0	(⿱,𠆢,氺)	
𥝢	0	(⿰,禾,{34})	
㇀		㇀	..
後	5937	(⿰,彳,(⿱,幺,夊))	
看	5926	(⿸,龵,目)	
于	5364	(⿱,一,𬺰)	^
情	5906	(⿰,忄,青)	
情	5906	(⿰,忄,靑)	
条	2230	(⿱,夂,木)	
谷	870	(⿳,八,𠆢,口)	
貫	133	(⿱,毌,貝)	
県	2761	(⿱,(⿺,𠃊,目),小)	
県	2761	(⿱,(⿺,𠃊,目),𡭔)	
氺	0	(⿰,冫,𰛅)	.
幸	814	(⿱,土,𢆉)	
毎	276	(⿱,𠂉,毋)	
圣	273	(⿱,又,土)	
乀	0	乀	..
㗎	5758	(⿰,口,架)	
冇	5754	(⿸,𠂇,冂)	
冇	5754	(⿸,𠂇,⺆)	
冇	5754	(⊖,有,𠄠)	
余	854	(⿱,𠆢,(⿱,一,朩))	^
余	854	(⿱,{88},朩)	^
曾	1391	(⿱,丷,𭥴)	
曾	1391	(⿱,八,𭥴)	
打	5668	(⿰,扌,丁)	
𦥑	0	(⿰,{71},𫜹)	.
𠘨	0	(⿰,丿,⺄)	.
當	5318	(⿱,𫩠,田)	
