涛	8082.8	361
彎	8077.0	360
弯	8077.0	360
濤	8068.8	360
翁	8061.4	360
胖	8058.8	359
綬	8052.9	359
绶	8052.9	359
绑	8051.6	359
撥	8048.3	358
拨	8048.3	358
繆	8039.7	358
缪	8039.7	358
婉	8034.2	357
罔	8027.8	357
措	8018.2	357
訪	8004.4	356
访	8004.4	356
犀	8000.2	356
哎	7998.1	356
晦	7988.3	355
綁	7980.9	355
哲	7973.5	355
俞	7969.4	355
褒	7945.3	354
侈	7943.5	354
諒	7938.0	354
谅	7938.0	354
揖	7930.9	353
坛	7929.3	353
錦	7916.9	353
锦	7916.9	353
洒	7916.2	352
獎	7897.8	352
奠	7892.8	352
．	7892.6	351
兔	7889.2	351
栗	7876.3	351
焰	7864.3	351
堡	7859.0	350
陌	7847.0	350
曠	7833.4	350
旷	7833.4	350
啤	7823.4	349
媚	7822.2	349
畝	7808.2	349
亩	7808.2	349
惱	7798.2	348
恼	7798.2	348
喃	7780.5	348
蕃	7780.5	347
倚	7775.5	347
匆	7769.7	347
膀	7767.1	347
柒	7764.6	346
煉	7756.6	346
勳	7747.6	346
腐	7741.6	346
仗	7739.8	345
钻	7737.2	345
辆	7718.5	345
疲	7718.0	345
輛	7704.6	344
椅	7701.1	344
骗	7698.8	344
枉	7693.1	344
騙	7684.9	343
斧	7683.0	343
怔	7676.1	343
怠	7655.0	343
寺	7654.0	342
咯	7652.9	342
棺	7641.9	342
鈞	7632.7	342
钧	7632.7	342
冤	7628.0	341
﹖	7614.8	341
饑	7610.6	341
撤	7610.3	340
貳	7606.5	340
贰	7606.5	340
挾	7595.2	340
挟	7595.2	340
渣	7591.9	339
躯	7578.7	339
促	7571.7	339
軀	7550.8	338
宏	7539.8	338
抄	7539.0	338
版	7508.8	338
怡	7501.5	337
耿	7501.0	337
膝	7498.9	337
荀	7498.9	337
汁	7494.7	336
暢	7482.2	336
畅	7482.2	336
骇	7464.6	336
駭	7450.6	335
茅	7447.7	335
譏	7446.5	335
讥	7446.5	335
惹	7441.1	334
凑	7437.5	334
湊	7423.6	334
綿	7409.7	334
绵	7409.7	334
魄	7384.0	333
航	7380.2	333
冢	7376.3	333
酷	7368.9	332
漠	7364.4	332
竖	7363.5	332
钢	7356.6	332
鋼	7342.6	331
敞	7341.1	331
夭	7334.0	331
糖	7328.3	331
墮	7318.8	330
堕	7318.8	330
储	7305.5	330
睹	7303.7	330
宦	7296.3	329
儲	7291.5	329
踰	7282.1	329
培	7281.2	329
迪	7258.3	328
曦	7247.8	328
豎	7241.3	328
簿	7231.2	328
咒	7207.1	327
陇	7205.4	327
隴	7177.5	327
佞	7171.8	327
宴	7162.3	326
茫	7159.3	326
暮	7156.1	326
稟	7153.9	326
禀	7153.9	326
坤	7151.5	325
莉	7151.2	325
巢	7150.0	325
掾	7132.9	325
喻	7119.1	324
翠	7108.1	324
筒	7096.3	324
燃	7087.9	324
溜	7078.9	323
咖	7073.2	323
碧	7061.4	323
稀	7059.7	323
刹	7029.0	322
逮	7025.5	322
阖	7018.8	322
稚	7015.2	322
評	7009.8	322
评	7009.8	322
鑄	7005.5	321
铸	7005.5	321
闔	7004.8	321
欠	6997.7	320
婁	6997.4	320
娄	6997.4	320
厘	6956.4	320
眨	6948.9	319
婶	6938.0	319
侣	6923.0	319
啞	6921.4	319
哑	6921.4	319
燥	6915.7	318
拦	6915.0	318
嬸	6910.1	318
攔	6901.0	318
賂	6900.8	317
赂	6900.8	317
洩	6898.6	317
丸	6897.9	317
焚	6881.7	316
侶	6875.8	316
孽	6874.4	316
壺	6867.5	316
壶	6867.5	316
湧	6860.3	315
裁	6856.7	315
剎	6850.0	315
烛	6847.8	315
蝕	6832.1	314
蚀	6832.1	314
扁	6823.2	314
瓶	6822.3	314
擠	6820.5	313
挤	6820.5	313
凱	6819.4	313
凯	6819.4	313
腎	6803.4	313
肾	6803.4	313
俎	6799.5	312
裘	6797.3	312
嗌	6793.7	312
颍	6792.3	311
婢	6789.4	311
矜	6788.8	311
躁	6785.7	311
恰	6779.5	311
忿	6778.6	310
潁	6778.4	310
咀	6757.5	310
叉	6745.1	310
薪	6742.5	309
匙	6734.6	309
棘	6717.5	309
咽	6712.2	309
丛	6708.3	309
叢	6694.3	308
犧	6685.2	308
牺	6685.2	308
顛	6677.0	308
颠	6677.0	308
捐	6665.5	307
曆	6644.9	307
匠	6636.3	307
虹	6631.3	307
赚	6630.1	306
罕	6629.1	306
鍼	6624.5	306
賺	6616.1	306
荷	6610.2	305
披	6599.4	305
兜	6584.7	305
籠	6583.1	305
笼	6583.1	305
墜	6574.9	304
坠	6574.9	304
穎	6570.5	304
颖	6570.5	304
臟	6564.0	303
沾	6549.5	303
键	6540.4	303
催	6539.9	303
纲	6538.4	303
龄	6531.4	302
綱	6524.4	302
齡	6517.5	302
胤	6516.8	302
鍵	6512.5	301
購	6510.9	301
购	6510.9	301
沐	6507.5	301
閔	6505.1	301
闵	6505.1	301
巷	6499.5	300
倦	6498.2	300
柰	6496.6	300
障	6494.0	300
誦	6489.7	299
诵	6489.7	299
撒	6482.5	299
淳	6481.0	299
裸	6474.9	298
隙	6471.9	298
腫	6461.9	298
肿	6461.9	298
雒	6461.8	298
档	6460.6	297
欽	6449.4	297
钦	6449.4	297
枕	6446.7	297
邮	6438.8	296
艳	6420.5	296
蓬	6419.7	296
鑿	6406.7	296
凿	6406.7	296
僧	6383.8	295
粥	6373.2	295
蠢	6361.5	295
霞	6360.8	295
膏	6351.6	295
蜜	6345.5	294
浸	6341.3	294
填	6329.1	294
錶	6322.2	294
裳	6312.3	294
姨	6293.8	293
刷	6273.4	293
励	6259.4	293
郤	6248.4	293
扇	6247.4	292
勵	6245.5	292
咐	6236.0	292
沃	6229.8	292
懲	6225.0	292
惩	6225.0	292
誣	6223.1	291
诬	6223.1	291
迴	6221.4	291
檔	6209.6	291
慚	6200.7	290
惭	6200.7	290
郵	6197.1	290
燭	6165.6	290
逝	6156.0	290
灣	6155.8	289
湾	6155.8	289
辣	6154.8	289
療	6144.7	289
疗	6144.7	289
侮	6134.4	288
鄲	6134.3	288
郸	6134.3	288
羡	6132.2	288
棍	6125.9	288
~	6112.2	287
～	6112.2	287
映	6098.7	287
貶	6084.2	287
贬	6084.2	287
绣	6082.5	286
纤	6081.6	286
籃	6071.5	286
篮	6071.5	286
攤	6071.5	286
摊	6071.5	286
釐	6052.2	285
黯	6041.4	285
繡	6040.7	285
諷	6040.1	285
讽	6040.1	285
啡	6033.1	284
眠	6032.7	284
遁	6030.3	284
憾	6023.2	283
斛	6021.8	283
腕	6017.0	283
殃	6013.7	283
彥	6009.9	283
彦	6009.9	283
箕	6002.1	282
盆	5999.3	282
瞒	5982.9	282
閻	5980.9	282
阎	5980.9	282
窩	5970.9	281
窝	5970.9	281
瞞	5969.0	281
虾	5966.8	281
妮	5964.0	281
贖	5960.2	280
赎	5960.2	280
泡	5960.1	280
姚	5947.8	280
繇	5941.0	280
衬	5940.6	279
襯	5926.7	279
凄	5922.4	279
敕	5920.1	279
矮	5915.8	279
蝦	5911.0	278
纹	5905.5	278
誼	5902.5	278
谊	5902.5	278
蓄	5900.2	278
豕	5899.9	277
签	5895.3	277
壇	5891.5	277
咕	5886.6	277
紋	5877.6	277
桐	5876.6	276
蛊	5875.1	276
拆	5871.6	276
歆	5866.7	276
蠱	5861.2	276
矫	5861.0	275
挽	5858.3	275
鶴	5856.0	275
鹤	5856.0	275
亨	5851.3	275
矯	5847.0	274
揭	5828.9	274
藩	5823.8	274
溺	5822.7	274
絳	5815.7	274
绛	5815.7	274
汇	5813.0	273
叻	5809.6	273
牟	5808.0	273
俯	5806.8	273
懿	5805.7	272
淑	5794.4	272
棟	5792.8	272
栋	5792.8	272
缝	5790.6	272
檯	5785.5	272
縫	5776.7	271
阅	5766.5	271
摟	5760.2	271
搂	5760.2	271
閱	5752.6	271
鄒	5744.4	270
邹	5744.4	270
殖	5742.2	270
鞅	5735.0	270
薩	5715.1	270
萨	5715.1	270
償	5710.0	269
偿	5710.0	269
垣	5705.2	269
黍	5704.5	269
梳	5702.9	268
瑶	5696.7	268
悍	5695.5	268
妨	5694.4	268
苑	5693.6	268
瑩	5693.0	267
莹	5693.0	267
誇	5686.5	267
妥	5685.0	267
瑤	5682.7	267
哄	5681.6	267
圾	5679.1	266
詠	5675.5	266
咏	5675.5	266
戾	5673.2	266
壤	5657.4	266
倩	5656.7	265
嵐	5648.5	265
岚	5648.5	265
駐	5645.1	265
驻	5645.1	265
砍	5643.4	264
芝	5636.1	264
骚	5634.6	264
欒	5625.5	264
栾	5625.5	264
垃	5623.2	264
戍	5621.4	263
騷	5620.7	263
禱	5619.1	263
祷	5619.1	263
戟	5605.4	263
扩	5603.7	262
鉴	5599.7	262
熒	5595.8	262
荧	5595.8	262
豔	5591.4	262
擴	5589.7	261
肢	5586.3	261
汽	5573.3	261
沮	5572.0	261
嗟	5562.1	261
魅	5552.4	261
蠡	5550.5	260
拂	5543.9	260
滞	5537.4	260
羨	5535.8	260
蒸	5529.9	260
滯	5523.5	259
崖	5515.1	259
墳	5506.2	259
坟	5506.2	259
頰	5500.5	259
颊	5500.5	259
惮	5488.5	258
礙	5485.9	258
碍	5485.9	258
拟	5479.3	258
逊	5477.0	258
憚	5474.5	257
遜	5463.0	257
姆	5460.5	257
諭	5451.6	257
谕	5451.6	257
闊	5447.3	257
阔	5447.3	257
旺	5444.0	256
惶	5439.4	256
狸	5425.4	256
闯	5408.2	256
俄	5404.8	255
琅	5389.4	255
圭	5387.2	255
澈	5368.4	255
枣	5368.2	255
裹	5366.6	255
闖	5352.4	254
詢	5349.2	254
询	5349.2	254
棗	5340.3	254
盎	5338.9	254
吩	5327.4	253
僚	5324.1	253
淋	5322.3	253
兑	5321.4	253
湛	5316.6	253
璽	5306.9	253
玺	5306.9	253
貸	5303.1	252
贷	5303.1	252
滎	5303.0	252
荥	5303.0	252
剥	5301.2	252
吵	5296.8	251
兌	5293.5	251
歇	5292.0	251
尿	5289.2	251
彪	5288.1	251
駟	5285.0	250
驷	5285.0	250
朽	5277.5	250
贈	5271.1	250
赠	5271.1	250
苛	5267.4	250
餵	5263.4	249
瑪	5258.8	249
玛	5258.8	249
謚	5255.9	249
胎	5251.6	249
拱	5247.9	249
嗜	5242.1	248
恣	5241.0	248
敘	5240.6	248
叙	5240.6	248
恬	5235.6	248
呻	5235.4	247
冉	5233.5	247
煞	5229.2	247
頁	5228.5	247
页	5228.5	247
瓊	5228.3	247
琼	5228.3	247
妒	5226.5	246
译	5218.6	246
剝	5217.5	246
雯	5212.7	246
廿	5209.5	246
譯	5204.6	245
坎	5196.9	245
爰	5193.4	245
慨	5177.0	245
艘	5176.5	245
眯	5169.0	245
跨	5152.8	244
埶	5146.2	244
湘	5145.1	244
弔	5136.7	244
邀	5123.8	244
荅	5118.3	244
驳	5100.5	243
樸	5089.8	243
孺	5085.7	243
稼	5084.0	243
胀	5083.2	243
脹	5079.2	242
冊	5077.7	242
册	5077.7	242
潘	5071.7	242
屑	5067.4	242
捏	5059.4	242
疫	5059.0	241
棵	5054.5	241
吱	5051.9	241
砸	5043.2	241
筮	5043.0	241
掖	5041.4	241
竄	5041.4	240
窜	5041.4	240
噬	5036.5	240
宙	5032.0	240
筹	5028.0	240
滕	5018.3	240
佚	5016.2	239
昂	5013.9	239
悖	5010.6	239
閏	4999.4	239
闰	4999.4	239
攸	4993.9	239
雉	4990.4	238
擒	4987.9	238
雁	4986.6	238
撕	4977.1	238
仑	4977.0	238
鉅	4974.8	238
涯	4969.8	237
郢	4966.4	237
綺	4959.6	237
绮	4959.6	237
籌	4958.2	237
艱	4957.4	237
艰	4957.4	237
軫	4955.7	236
轸	4955.7	236
腥	4952.2	236
熄	4949.5	236
鏢	4943.9	236
镖	4943.9	236
灑	4921.0	235
耆	4913.8	235
怯	4913.0	235
謗	4905.6	235
谤	4905.6	235
粹	4902.6	235
隕	4899.9	234
陨	4899.9	234
陋	4897.5	234
呈	4894.4	234
匕	4885.5	234
猴	4881.4	234
裕	4877.6	233
邁	4873.2	233
迈	4873.2	233
旬	4859.9	233
鑒	4849.5	233
廠	4849.0	233
骤	4846.3	232
逗	4842.5	232
叠	4837.4	232
暇	4836.8	232
驟	4832.3	232
綏	4829.4	232
绥	4829.4	232
篡	4828.3	231
髏	4826.7	231
髅	4826.7	231
描	4825.0	231
癲	4821.5	231
癫	4821.5	231
嶽	4816.3	230
叩	4815.7	230
冕	4813.3	230
炉	4798.1	230
縛	4797.3	230
缚	4797.3	230
狹	4795.6	229
狭	4795.6	229
骸	4792.9	229
莎	4791.2	229
蚤	4789.0	229
骷	4773.5	229
駁	4773.4	228
驪	4773.1	228
骊	4773.1	228
帽	4766.4	228
卵	4762.0	228
燁	4755.0	228
烨	4755.0	228
牡	4754.7	227
寨	4751.8	227
俟	4745.8	227
旌	4744.6	227
痺	4743.2	227
鑽	4742.3	226
蹇	4742.1	226
窺	4740.8	226
窥	4740.8	226
鹊	4738.6	226
嬴	4738.5	226
岑	4734.7	226
恍	4730.1	225
售	4725.5	225
亿	4720.2	225
疊	4705.7	225
噗	4701.4	225
鬍	4701.0	225
凰	4696.5	224
坑	4691.3	224
訂	4690.8	224
订	4690.8	224
頻	4689.4	224
频	4689.4	224
愉	4685.4	223
酌	4680.8	223
嫂	4676.6	223
颛	4674.3	223
廈	4672.1	223
厦	4672.1	223
鵲	4668.9	223
摧	4663.4	222
劾	4661.7	222
銜	4661.6	222
衔	4661.6	222
顓	4660.3	222
僻	4654.9	222
剪	4651.6	221
祁	4645.3	221
趴	4636.8	221
渭	4634.8	221
埃	4631.4	221
蓉	4630.7	221
盲	4625.8	221
擬	4616.3	220
羹	4599.3	220
棠	4599.2	220
蚕	4584.8	220
斋	4577.8	220
鹹	4577.7	220
窒	4570.8	219
衷	4569.2	219
掘	4564.9	219
齋	4563.9	219
蝶	4555.9	219
亢	4549.8	219
菑	4546.4	219
症	4545.2	218
聳	4537.5	218
耸	4537.5	218
疚	4535.9	218
黜	4526.1	218
捧	4523.6	218
鏈	4521.7	218
链	4521.7	218
煌	4521.0	217
脣	4517.5	217
膳	4516.2	217
娟	4509.3	217
溪	4506.7	217
佣	4494.4	216
昊	4492.9	216
瀅	4490.8	216
滢	4490.8	216
啜	4476.1	216
棋	4471.6	216
妝	4471.5	216
妆	4471.5	216
診	4467.8	215
诊	4467.8	215
夙	4463.0	215
脖	4438.2	215
釣	4435.3	215
钓	4435.3	215
輯	4432.9	214
辑	4432.9	214
劣	4430.8	214
舖	4430.5	214
汙	4412.3	214
軻	4407.8	214
轲	4407.8	214
咔	4397.8	213
蒂	4392.4	213
摔	4389.4	213
垒	4387.5	213
脯	4382.8	213
恕	4379.4	213
擢	4369.8	212
壘	4359.6	212
炒	4354.8	212
腔	4343.1	212
稻	4342.5	212
眸	4339.1	212
餅	4336.6	212
饼	4336.6	212
撓	4329.9	211
挠	4329.9	211
佑	4329.9	211
鹏	4327.0	211
帷	4324.7	211
觯	4323.0	211
滔	4321.4	210
鵬	4313.1	210
徼	4304.7	210
觶	4295.1	210
屢	4280.3	210
屡	4280.3	210
傍	4273.5	210
啥	4266.2	209
谀	4264.3	209
廪	4263.1	209
笨	4260.5	209
吁	4258.8	209
圉	4255.4	209
皃	4253.6	209
腊	4252.3	208
諛	4250.4	208
廩	4249.2	208
徇	4245.2	208
灶	4245.1	208
瀆	4236.8	208
渎	4236.8	208
姻	4225.1	207
霄	4214.3	207
翊	4201.6	207
閘	4198.2	207
闸	4198.2	207
亟	4196.3	207
僖	4195.1	207
孚	4194.0	206
沸	4190.2	206
鸾	4188.2	206
蹈	4178.1	206
鸞	4174.2	206
竅	4173.1	206
窍	4173.1	206
闇	4171.0	205
睢	4159.8	205
媒	4150.0	205
晰	4144.0	205
邵	4141.5	205
億	4138.6	205
芬	4137.4	205
嵩	4137.4	205
佗	4134.2	204
瑕	4132.3	204
燔	4128.7	204
謬	4126.5	204
谬	4126.5	204
煎	4120.2	204
蜂	4115.2	204
寞	4115.1	203
藤	4109.5	203
秽	4104.2	203
芻	4103.7	203
刍	4103.7	203
傭	4102.6	203
廂	4101.9	203
厢	4101.9	203
攜	4097.3	202
携	4097.3	202
侦	4097.0	202
歪	4091.0	202
酬	4085.1	202
踊	4083.2	202
堵	4082.1	202
隅	4080.8	201
喔	4080.2	201
颓	4071.3	201
杆	4071.1	201
偵	4069.1	201
拐	4066.7	201
濫	4065.1	201
滥	4065.1	201
穢	4062.4	200
纖	4059.2	200
頹	4057.4	200
岐	4054.5	200
梧	4051.1	200
瞻	4050.6	200
岭	4045.1	199
綰	4041.0	199
绾	4041.0	199
碩	4037.0	199
硕	4037.0	199
漿	4022.6	199
浆	4022.6	199
莖	4019.6	199
茎	4019.6	199
冶	4013.6	198
嗄	4012.6	198
譴	4003.7	198
谴	4003.7	198
匯	3999.3	198
漲	3995.2	198
涨	3995.2	198
桶	3991.7	197
募	3985.3	197
僭	3974.2	197
戇	3968.8	197
戆	3968.8	197
迺	3960.8	197
畤	3960.8	197
俘	3956.8	196
萍	3956.3	196
宵	3953.2	196
虢	3951.6	196
挖	3940.0	196
灘	3939.3	196
滩	3939.3	196
醴	3938.6	195
蠶	3937.3	195
妍	3935.5	195
攘	3925.3	195
咨	3922.1	195
礦	3911.9	195
矿	3911.9	195
钉	3909.1	195
叱	3904.4	194
炙	3902.6	194
丐	3896.5	194
釘	3895.1	194
祐	3887.8	194
穰	3884.5	194
蹲	3874.8	194
掏	3873.7	194
睦	3873.2	193
壳	3865.9	193
甯	3857.9	193
鳞	3852.4	193
顽	3848.3	193
魁	3842.4	193
袒	3841.1	193
聂	3837.6	193
廖	3837.6	192
翰	3834.3	192
嫩	3833.5	192
骏	3832.2	192
聶	3823.6	192
欄	3822.0	192
栏	3822.0	192
頑	3820.4	191
紮	3818.6	191
駿	3818.2	191
雌	3817.6	191
捲	3815.3	191
坡	3806.8	191
匮	3804.9	191
糸	3802.6	191
罐	3799.4	190
郦	3792.7	190
匱	3791.0	190
樞	3782.0	190
枢	3782.0	190
聾	3778.7	190
聋	3778.7	190
寤	3777.0	190
剖	3775.5	189
彰	3774.7	189
搓	3773.8	189
氹	3770.6	189
嫣	3769.9	189
鱗	3768.8	189
酈	3764.8	189
鍊	3760.6	189
帆	3759.9	188
眩	3754.9	188
敷	3745.4	188
拙	3743.3	188
盼	3732.2	188
渗	3731.9	188
凳	3728.1	188
函	3725.4	188
挫	3722.3	187
乍	3719.2	187
栖	3711.9	187
賠	3711.1	187
赔	3711.1	187
娛	3703.4	187
娱	3703.4	187
狡	3702.5	187
隗	3701.6	186
澀	3699.0	186
涩	3699.0	186
卬	3695.2	186
淒	3693.4	186
龚	3693.2	186
阼	3690.7	186
惕	3690.4	186
厮	3687.3	185
翅	3685.1	185
滲	3684.8	185
廝	3673.4	185
薇	3668.4	185
摯	3668.3	185
挚	3668.3	185
阜	3668.0	185
裴	3666.3	185
雩	3662.0	184
臚	3659.3	184
胪	3659.3	184
諂	3658.3	184
谄	3658.3	184
榜	3657.7	184
蔑	3656.6	184
姪	3654.6	184
杏	3654.6	183
濡	3643.9	183
醢	3643.8	183
瞄	3642.6	183
纱	3639.0	183
脂	3638.4	183
爐	3625.5	183
紗	3625.0	183
珊	3623.2	182
彬	3618.4	182
鴈	3612.1	182
龔	3609.5	182
揉	3606.3	182
骞	3605.6	182
噲	3605.0	182
哙	3605.0	182
巍	3603.6	181
邢	3603.4	181
陟	3602.9	181
豨	3601.6	181
塘	3596.8	181
詫	3594.2	181
诧	3594.2	181
騫	3591.7	181
弛	3582.1	181
碑	3576.5	180
駒	3575.5	180
驹	3575.5	180
壅	3572.3	180
麽	3567.2	180
谿	3562.3	180
啵	3552.7	180
镬	3550.8	180
梓	3550.0	179
鞠	3544.1	179
奄	3542.5	179
侄	3541.6	179
骥	3540.9	179
嘲	3539.8	179
椒	3539.6	179
鑊	3536.9	179
殼	3536.0	179
炭	3525.4	178
袜	3523.2	178
蛟	3519.8	178
帘	3516.6	178
嚨	3511.5	178
咙	3511.5	178
碟	3509.7	178
註	3509.6	178
翘	3504.6	177
馨	3503.1	177
妤	3502.7	177
酎	3495.5	177
耦	3490.4	177
毙	3489.5	177
彘	3486.5	177
耽	3482.2	177
擘	3481.9	177
摺	3479.3	176
翹	3476.7	176
膺	3476.1	176
夥	3472.1	176
兢	3471.3	176
棉	3462.9	176
週	3462.8	176
訣	3440.6	176
诀	3440.6	176
爍	3438.4	175
烁	3438.4	175
蝗	3435.7	175
撩	3434.7	175
骆	3428.7	175
殯	3428.0	175
殡	3428.0	175
崑	3427.3	175
咚	3423.7	174
遽	3421.8	174
擲	3420.4	174
掷	3420.4	174
坊	3411.2	174
弋	3401.3	174
厄	3399.9	174
萝	3393.4	174
耍	3392.7	174
臘	3391.5	173
彗	3390.2	173
洽	3390.1	173
猾	3389.7	173
襪	3388.9	173
巖	3382.2	173
捱	3381.4	173
殭	3379.8	173
羁	3377.0	173
趟	3375.1	172
駱	3372.9	172
簽	3372.6	172
札	3367.8	172
蘿	3365.5	172
羈	3363.0	172
誌	3357.7	172
痒	3356.3	172
閎	3356.0	172
闳	3356.0	172
釁	3356.0	171
衅	3356.0	171
彤	3355.8	171
噢	3354.4	171
拯	3353.7	171
笞	3353.1	171
灼	3352.0	171
頊	3350.6	171
顼	3350.6	171
獅	3342.8	170
狮	3342.8	170
杼	3339.7	170
貿	3333.9	170
贸	3333.9	170
恂	3333.9	170
俺	3322.0	170
詘	3319.9	170
诎	3319.9	170
孕	3319.8	169
畴	3318.3	169
檀	3318.3	169
葵	3317.5	169
馈	3315.9	169
惲	3313.4	169
恽	3313.4	169
燦	3309.9	169
灿	3309.9	169
疇	3304.4	168
膜	3301.3	168
轡	3301.3	168
辔	3301.3	168
窄	3291.5	168
蟬	3290.3	168
蝉	3290.3	168
麋	3287.1	168
囿	3286.9	167
頤	3284.8	167
颐	3284.8	167
蹄	3278.5	167
霆	3276.7	167
汲	3275.4	167
髡	3274.0	167
涵	3269.6	167
伺	3265.0	167
詛	3262.5	166
诅	3262.5	166
蛛	3261.1	166
踵	3260.0	166
胞	3257.0	166
陀	3256.8	166
盪	3256.5	166
圜	3254.5	166
押	3248.4	166
菊	3247.7	165
訾	3240.4	165
泗	3239.7	165
荼	3237.0	165
沫	3235.1	165
粤	3233.1	165
邺	3229.8	165
軸	3221.8	165
轴	3221.8	165
粵	3219.2	164
鄴	3215.8	164
驥	3206.2	164
歙	3200.1	164
踴	3197.9	164
诽	3194.8	164
晌	3193.4	164
寐	3192.7	164
饋	3190.9	164
#	3185.1	164
＃	3185.1	164
艇	3183.7	163
甄	3182.1	163
誹	3180.8	163
舔	3179.0	163
陡	3177.7	163
倡	3175.0	163
羲	3169.7	163
艙	3169.1	163
舱	3169.1	163
犁	3167.6	162
鱉	3165.9	162
鳖	3165.9	162
崙	3165.7	162
芸	3164.4	162
弁	3160.8	162
嗇	3160.7	162
啬	3160.7	162
濱	3159.9	162
滨	3159.9	162
斟	3157.6	161
倏	3157.4	161
逍	3156.2	161
璋	3152.1	161
臾	3151.9	161
繒	3150.5	161
缯	3150.5	161
蟻	3149.1	161
蚁	3149.1	161
贍	3146.3	160
赡	3146.3	160
潇	3134.9	160
巽	3125.6	160
瀟	3120.9	160
锤	3120.1	160
趾	3109.1	160
謠	3108.6	160
谣	3108.6	160
斌	3101.1	159
遏	3099.6	159
礎	3096.6	159
础	3096.6	159
拓	3083.5	159
衙	3078.9	159
芮	3071.5	159
甸	3070.0	159
泊	3069.6	159
瘾	3069.6	159
譖	3068.5	158
谮	3068.5	158
濮	3065.4	158
撼	3065.0	158
呯	3063.1	158
殤	3061.0	158
殇	3061.0	158
懦	3056.3	158
癮	3055.7	158
嘶	3052.7	157
薯	3048.3	157
縷	3046.5	157
缕	3046.5	157
瘡	3046.3	157
疮	3046.3	157
撳	3046.0	157
揿	3046.0	157
哨	3040.6	157
孖	3040.1	157
羸	3032.9	156
缸	3032.6	156
址	3029.3	156
翕	3027.6	156
裔	3024.5	156
侏	3023.5	156
肱	3021.2	156
櫻	3020.4	156
樱	3020.4	156
骠	3020.1	156
旭	3018.5	155
剋	3011.4	155
琢	3007.3	155
驃	3006.2	155
婿	3005.7	155
嬖	3003.9	155
株	3003.5	155
邸	2993.0	155
肘	2991.2	155
攀	2987.6	155
帖	2987.4	154
眷	2987.0	154
筭	2984.5	154
郝	2984.4	154
氐	2980.2	154
扈	2973.5	154
銖	2965.5	154
铢	2965.5	154
赍	2961.4	154
誡	2961.0	154
诫	2961.0	154
諧	2959.8	153
谐	2959.8	153
叟	2956.5	153
媛	2956.3	153
迭	2953.7	153
嫉	2951.0	153
恳	2950.6	153
齎	2947.5	153
胳	2945.4	153
嘱	2944.5	152
諡	2942.7	152
忖	2936.6	152
懈	2936.4	152
瞽	2934.8	152
邇	2934.4	152
迩	2934.4	152
俏	2933.0	152
笙	2931.2	152
欬	2928.7	152
芙	2924.0	152
娥	2923.5	151
隧	2920.9	151
鍋	2918.0	151
锅	2918.0	151
詹	2916.5	151
邱	2910.9	151
捞	2909.1	151
懇	2908.7	151
狙	2908.7	151
雋	2905.4	151
隽	2905.4	151
邏	2897.8	150
逻	2897.8	150
撈	2895.2	150
撇	2893.5	150
郅	2892.7	150
翎	2889.9	150
弧	2888.3	150
棧	2884.5	150
栈	2884.5	150
餌	2880.8	149
饵	2880.8	149
併	2879.8	149
斃	2878.2	149
咧	2877.3	149
囑	2874.8	149
秃	2873.9	149
捽	2872.7	149
墟	2871.4	149
稿	2870.6	149
菽	2864.5	149
豚	2856.7	148
愆	2855.7	148
紳	2853.5	148
绅	2853.5	148
摘	2852.7	148
閼	2852.3	148
阏	2852.3	148
缨	2851.7	148
陂	2850.9	148
岱	2850.5	148
醋	2849.0	147
噓	2841.2	147
嘘	2841.2	147
磬	2840.7	147
販	2839.8	147
贩	2839.8	147
纓	2837.7	147
氓	2832.8	147
醬	2827.3	147
酱	2827.3	147
瑰	2823.2	147
觞	2818.2	146
熹	2809.4	146
樽	2808.0	146
阪	2807.7	146
熬	2807.7	146
觴	2804.3	146
禿	2804.2	146
麾	2801.8	146
棲	2801.3	146
塌	2798.7	146
瞇	2796.0	146
緻	2793.1	145
吶	2792.9	145
呐	2792.9	145
逞	2792.2	145
奕	2789.1	145
揪	2784.6	145
嘖	2784.3	145
啧	2784.3	145
羔	2781.9	145
慑	2780.7	145
蚡	2779.9	144
髓	2779.0	144
賄	2775.6	144
贿	2775.6	144
鰥	2775.1	144
鳏	2775.1	144
槁	2768.6	144
葱	2765.6	144
詰	2763.1	144
诘	2763.1	144
刮	2761.9	144
瞎	2761.6	143
驩	2761.4	143
譜	2760.5	143
谱	2760.5	143
缮	2760.5	143
鬚	2757.2	143
槐	2751.5	143
劑	2749.4	143
剂	2749.4	143
絞	2749.2	143
绞	2749.2	143
翦	2746.2	142
眇	2745.1	142
曳	2743.5	142
屦	2742.8	142
韵	2741.5	142
鉞	2739.3	142
钺	2739.3	142
祚	2738.4	142
纽	2731.1	142
屨	2728.9	142
梟	2728.5	142
枭	2728.5	142
嚷	2728.2	141
鹄	2727.7	141
韻	2727.6	141
孛	2726.1	141
慄	2723.5	141
誨	2717.7	141
诲	2717.7	141
紐	2717.1	141
沦	2716.7	141
潑	2714.2	141
泼	2714.2	141
倪	2714.0	140
鵠	2713.7	140
閑	2707.7	140
仞	2707.6	140
蕾	2707.1	140
斑	2704.6	140
凛	2702.7	140
浦	2699.3	140
釜	2699.1	140
丕	2698.6	140
弇	2692.2	139
淪	2688.8	139
晞	2688.3	139
廓	2686.6	139
窿	2682.9	139
嚭	2678.5	139
瓒	2677.2	139
霖	2675.6	139
騁	2673.4	139
骋	2673.4	139
