𬀴	⿱龹日	丷二人日
𬁼	⿱次⺝	冫㇒乛人⺝
𬂧	⿰未未	一十𠆢一十𠆢
𬆣	⿰⿱㇒{5}殳	㇒{5}𠘧又
𬊇	⿱炏乂	火火乂
𬒴	⿰礻缶	礻㇒一十凵
𬓥	⿰禾⿱一丰	㇒十𠆢一三丨
𬔰	⿱𥫗心	𥫗心
𬙜	⿱罒矢	囗丨丨㇒一大
𬙮	⿱羊牛	丷一𰀁㇒𰀁
𬜲	⿱艹角	艹⺈⺆𰀁
𬜶	⿱𫇦夗	艹冖丿㇇丶㔾
𬜶	⿱艹𪞏	艹冖丿㇇丶㔾
𬜷	⿱艹冶	艹冫𠃋丶口
𬬺	⿰钅且	钅且
𬯁	⿰阝辛	阝丶一丷一十
𬺞	⿱𠮥{46}	⺈口{46}
𬻞	⿱？一	一
𬾨	⿰亻𤰅	㇒丨夂⺆𰀁
𭆆	⿱⿰牙攵厂	一亅𠃋㇒攵厂
𭆞	⿳厶大氺	𠃋丶大冫亅{24}
𭍠	⿱龶回	十一一囗口
𭕞	⿸尸𫹏	尸𰀪丨⺊又
𭖦	⿱山谷	凵丨八𠆢口
𭖨	⿱山夋	凵丨𠃋丶八夊
𭘧	⿳𠦜冖巾	一丨丨一一丨丨一冖冂丨
𭙜	⿸广更	丶厂一{19}
𭙡	⿸广甬	丶厂乛丶⺆𰀁
𭜨	⿱死心	一丿㇇丶匕心
𭜪	⿱⿴囗夊心	囗夊心
𭜫	⿱虫心	口丨㇀丶心
𭜮	⿱龹⺗	丷二人⺗
𭜵	⿱𢑑心	{50}一{50}一心
𭣯	⿰朿攴	一冂𠆢丨⺊又
𭣱	⿰杀攵	㐅十𠆢攵
𭤶	⿰方耳	丶万耳
𭥯	⿱日有	日𠂇⺝
𭦃	⿱⿻人⿰二二日	人二二日
𭦃	⿱⿻人{11}日	人二二日
𭩶	⿱列木	一丿㇇丶刂十𠆢
𭪂	⿰木𣲇	十𠆢氵一一亅
𭭇	⿰朿欠	一冂𠆢丨㇒乛人
𭭉	⿰交欠	丶一八乂㇒乛人
𭭋	⿰羊欠	丷一𰀁㇒乛人
𭮩	⿰百殳	一㇒日𠘧又
𭮪	⿰吉殳	一丨一口𠘧又
𭮫	⿰𠂤殳	㇒丨{50}{50}𠘧又
𭮬	⿰毎殳	㇒一毋𠘧又
𭮬	⿰每殳	㇒一毋𠘧又
𭯍	⿱{2}比	{2}乚一匕
𭰘	⿰氵巫	氵一丨一人人
𭻉	⿳𠂉口田	㇒一口田
𭽎	⿰百升	一㇒日㇒廾
𭿷	⿱矛冋	乛丶乛亅㇒冂口
𮈄	⿰糸攵	幺小攵
𮈄	⿰糹攵	幺小攵
𮊀	⿱今罒	𠆢丶乛囗丨丨
𮊂	⿱罒罒	囗丨丨囗丨丨
𮍦	⿱臼𧘇	{112}一一𧘇
𮎁	⿱旡舛	一𠃋丿乚丿㇇丶一𠃋丨
𮏄	⿱艹困	艹囗十𠆢
𮓸	⿺元虫	一一儿口丨㇀丶
𮕩	⿳亠丑𧘇	丶一丑𧘇
𮜿	⿰車{20}	一日一丨{20}
𮜿	⿰車丸	一日一丨{20}
𮠚	⿱𠂉？	㇒一
𮥆	⿰阝豕	阝一𧰨
𮩸	⿹{51}中	{51}口丨
𮫮	⿱𤰗大	㇒一田大
𮮑	⿱禾尒	㇒十𠆢𠆢小
𰀒	⿱丙丙	一冂人一冂人
𰀕	⿰丙丙	一冂人一冂人
𰀦	⿰㠯㠯	丨{50}{50}丨{50}{50}
𰄔	⿰出出	凵丨凵凵丨凵
𰇩	⿱貝口	目八口
𰉯	⿱成土	丿𫠠㇒丶𠃌十一
𰙤	⿰正正	一⺊一丨一⺊一丨
𰙩	⿱𱐔止	刀㇒刀㇒⺊一丨
𰛖	⿱𡗜⿴{11}亅	大丷{11}亅
𰛖	⿱𡗜氺	大丷{11}亅
𰛷	⿰氵㡀	氵丨丷{113}
𰞚	⿸产火	丶一丷厂火
𰢱	⿰用用	⺆𰀁⺆𰀁
𰦖	⿰矢矢	㇒一大㇒一大
𰫝	⿰糹尹	幺{86}{43}丿
𰭍	⿱𠔿免	冂人⺈口丿乚
𰭍	⿱𠔿⿳刀𫩏儿	冂人⺈口丿乚
𰯯	⿰臣殳	匚丨{50}丨𠘧又
𰲚	⿸𠂆⿸虍人	𠂆{13}七人
𰺅	⿱共车	一丨丨一八一𠃋十
𱒦	⿰口寿	口三丨𬺰丶
𱒱	⿱余口	𠆢一𬺰八口
𱖪	⿱夾土	大人人十一
𱛩	⿱山束	凵丨十𠆢口
𱥂	⿱正正	一⺊一丨一⺊一丨
𱦋	⿱水回	㇇亅{24}囗口
𱦝	⿰氵串	氵口口丨
𱰮	⿱田令	田𠆢丶乛丶
𱳛	⿱矛示	乛丶乛亅㇒二小
旣	⿰皀旡	㇒日匕一𠃋丿乚
得	⿰彳㝵	𰀪丨日一𬺰丶
國	⿴囗或	囗𫠠㇒丶口一
理	⿰𤣩里	𤣩日十一
野	⿰里予	日十一乛丶乛亅
𢛳	⿳⿱十罒一心	十囗丨丨一心
做	⿰亻故	㇒丨十口攵
過	⿺辶咼	辶{108}冂口
專	⿱{7}寸	{7}𬺰丶
問	⿵門口	丨{50}一匚一亅口
象	⿻𠮥𧰨	⺈口𧰨
象	⿱{2}𧰨	⺈口𧰨
教	⿰孝攵	十一㇒了一攵
動	⿰重力	㇒一日一丨一力
着	⿸⺶目	⺶目
着	⿸⿱𦍌丿目	⺶目
麻	⿸广林	丶厂十𠆢十𠆢
麻	⿸广𣏟	丶厂十𠆢十𠆢
情	⿰忄青	忄十一一⺝
情	⿰忄靑	忄十一一⺝
貫	⿱毌貝	毌目八
將	⿰爿⿱𱼀寸	𠃊一丿丨丿㇇丶丶𬺰丶
悤	⿱囱心	㇒囗夊心
𢇇	⿱𢆶丱	幺幺𠄌丿丨𠃎
勒	⿰革力	一丨丨一口丨一力
敢	⿰⿱乛耳攵	乛耳攵
敢	⿰⿱丅耳攵	乛耳攵
敢	⿰⿱丆耳攵	乛耳攵
現	⿰𤣩見	𤣩目儿
第	⿱𥫗𢎨	𥫗弓丨㇒
羕	⿱𦍌永	丷一十一丶㇇亅{24}
羕	⿱𦍌⿱亠水	丷一十一丶㇇亅{24}
常	⿱龸吊	⺌冖口冂丨
常	⿱𫩠巾	⺌冖口冂丨
進	⿺辶隹	辶㇒丨丶一丨一二
祭	⿱{21}示	{21}二小
區	⿷匚品	匚口口口
區	⿷匸品	匚口口口
望	⿱⿰亡月王	丶一𠃊月一十一
望	⿱⿰亡𱼀𡈼	丶一𠃊月一十一
望	⿱⿰亡𱼀王	丶一𠃊月一十一
望	⿱⿰亡月𡈼	丶一𠃊月一十一
望	⿱⿰亡𱼀壬	丶一𠃊月一十一
敕	⿰束攵	十𠆢口攵
婁	⿱⿻⿱⿻口一口丨女	口一口丨女
設	⿰訁殳	丶一二口𠘧又
基	⿱其土	{94}八十一
接	⿰扌妾	扌丶一丷一女
著	⿱艹者	艹十一㇒日
黄	⿳龷由八	一丨丨一日丨八
黄	⿳龷田八	一丨丨一日丨八
責	⿱龶貝	十一一目八
竟	⿱音儿	丶一丷一日儿
商	⿳亠丷冏	丶一丷冂八口
球	⿰𤣩求	𤣩一冫亅{24}丶
強	⿰弓𧈧	弓𠃋丶口丨㇀丶
票	⿱覀示	一口丨丨二小
張	⿰弓長	弓{76}{25}
推	⿰扌隹	扌㇒丨丶一丨一二
從	⿰彳⿱从龰	𰀪丨人人人⺊
組	⿰糹且	幺{86}且
組	⿰糸且	幺{86}且
𦰩	⿱艹⿻𠮡人	艹口二人
𦰩	⿱廿⿻𠮡人	艹口二人
𮥶	⿱𠂉⿻一隹	㇒一一㇒丨丶一丨一二
參	⿱厽㐱	𠃋丶𠃋丶𠃋丶𠆢㇒㇒㇒
𤱪	⿱{82}田	{82}田
𤱪	⿻聿日	{82}田
寅	⿱宀⿳一由八	丶冖一日丨八
帶	⿳⿻廿儿冖巾	一丨丨一儿冖冂丨
埶	⿰坴{20}	{114}十一{20}
埶	⿰⿱{114}土{20}	{114}十一{20}
埶	⿰坴丸	{114}十一{20}
曽	⿱𬎿日	丷田日
清	⿰氵青	氵十一一⺝
深	⿰氵罙	氵{80}十𠆢
眼	⿰目艮	目𠄌{50}一{24}
章	⿱立早	丶一丷一日十
殸	⿰声殳	一丨一尸丨𠘧又
處	⿸虍処	{13}七夂几
鹿	⿸{55}比	{55}乚一匕
産	⿸产生	丶一丷厂㇒十一一
產	⿳亠㐅𰆘	丶一㐅厂㇒十一一
率	⿳亠⿴{11}幺十	丶一{11}幺十
視	⿰礻見	礻目儿
視	⿰示見	礻目儿
術	⿲彳术亍	𰀪丨十𠆢丶一一亅
術	⿲彳朮亍	𰀪丨十𠆢丶一一亅
族	⿰方⿱𠂉矢	丶万㇒一㇒一大
族	⿸𭤨矢	丶万㇒一㇒一大
規	⿰夫見	二人目儿
鄉	⿰乡郎	乡{17}阝
啫	⿰口者	口十一㇒日
異	⿱田共	田一丨丨一八
断	⿰⿺𠃊米斤	𠃊丷十𠆢𠂆一丨
副	⿰畐刂	一口田刂
曼	⿳日罒又	日囗丨丨又
曼	⿳冃罒又	日囗丨丨又
啇	⿳亠丷⿵冂古	丶一丷冂十口
魚	⿳⺈田灬	⺈田灬
领	⿰令页	𠆢丶乛丶一丿冂丿丶
淮	⿰氵隹	氵㇒丨丶一丨一二
停	⿰亻亭	㇒丨{87}一亅
殹	⿰医殳	匚㇒一大𠘧又
許	⿰訁午	丶一二口㇒一十
排	⿰扌非	扌三丨丨三
宿	⿱宀佰	丶冖㇒丨一㇒日
域	⿰土或	十一𫠠㇒丶口一
授	⿰扌受	扌㇒丶丶㇒冖又
細	⿰糹田	幺{86}田
細	⿰糸田	幺{86}田
習	⿱羽白	𠃌冫𠃌冫㇒日
習	⿱⿰习习白	𠃌冫𠃌冫㇒日
終	⿰糹冬	幺{86}夂⺀
終	⿰糸冬	幺{86}夂⺀
船	⿰舟⿱𠘧口	㇒⺆一丶丶𠘧口
船	⿰舟⿱几口	㇒⺆一丶丶𠘧口
船	⿰舟⿱儿口	㇒⺆一丶丶𠘧口
船	⿰舟㕣	㇒⺆一丶丶𠘧口
㒼	⿱廿⿻丨⿵冂𠓜	一丨丨一丨冂入入
側	⿰亻則	㇒丨目八刂
移	⿰禾多	㇒十𠆢丿㇇丶丿㇇丶
頃	⿰匕頁	匕一丿目八
假	⿰亻叚	㇒丨{5}{50}又
曹	⿱{98}日	{98}日
曹	⿱{98}曰	{98}日
執	⿰幸{20}	十一丷一十{20}
執	⿰幸丸	十一丷一十{20}
密	⿱宓山	丶冖心㇒凵丨
探	⿰扌罙	扌{80}十𠆢
隊	⿰阝㒸	阝丷一𧰨
堇	⿱廿⿻口龶	一丨丨一口十一一
救	⿰求攵	一冫亅{24}丶攵
啚	⿳口十回	口十囗口
啚	⿳口丄回	口十囗口
啚	⿱口㐭	口十囗口
敗	⿰貝攵	目八攵
康	⿸广隶	丶厂{43}冫亅{24}
鳥	⿹{47}灬	{47}灬
添	⿰氵忝	氵一大⺗
営	⿱𰃮吕	丶丶㇒冖口口
営	⿱𰃮呂	丶丶㇒冖口口
略	⿰田各	田夂口
营	⿱𫇦吕	艹冖口口
転	⿰車云	一日一丨二𠃋丶
堂	⿱𫩠土	⺌冖口十一
萑	⿱艹隹	艹㇒丨丶一丨一二
敏	⿰每攵	㇒一母攵
敏	⿰毎攵	㇒一母攵
訪	⿰訁方	丶一二口丶万
貨	⿱化貝	㇒丨𠤎目八
貨	⿱⿰亻匕貝	㇒丨𠤎目八
孰	⿰享{20}	丶一口了一{20}
孰	⿰享丸	丶一口了一{20}
随	⿰阝迶	阝辶𠂇⺝
维	⿰纟隹	纟㇒丨丶一丨一二
职	⿰耳只	耳口八
盛	⿱成皿	丿𫠠㇒丶𠃌冂一丨丨
階	⿰阝皆	阝乚一匕㇒日
培	⿰土咅	十一丶一丷一口
斬	⿰車斤	一日一丨𠂆一丨
距	⿰𧾷巨	口⺊一丨匚{50}
㳟	⿱共氺	一丨丨一八冫亅{24}
㳟	⿱共水	一丨丨一八冫亅{24}
婦	⿰女帚	女{50}一冖冂丨
婦	⿰女⿳𫜹冖巾	女{50}一冖冂丨
黒	⿱里灬	日十一灬
售	⿱隹口	㇒丨丶一丨一二口
崔	⿱山隹	凵丨㇒丨丶一丨一二
𬀷	⿱𠂉昜	㇒一日一㇒𠃌丿丿
欲	⿰谷欠	八𠆢口㇒乛人
眾	⿱罒𫡑	囗丨丨㇒丨人人
眾	⿱罒⿲人⿱㇒丨人	囗丨丨㇒丨人人
菜	⿱艹采	艹㇒丶丶㇒十𠆢
措	⿰扌昔	扌一丨丨一日
混	⿰氵昆	氵日乚一匕
販	⿰貝反	目八𠂆又
患	⿱串心	口口丨心
𠁳	⿻山⿰丰丰	凵丨三丨三丨
雪	⿱雨𫜹	一丨冂丶丶丶丶{50}一
雪	⿱雨{43}	一丨冂丶丶丶丶{50}一
奞	⿱大隹	大㇒丨丶一丨一二
脱	⿰月兑	月丷口儿
脱	⿰⺼兑	月丷口儿
掉	⿰扌卓	扌⺊日十
彩	⿰采彡	㇒丶丶㇒十𠆢㇒㇒㇒
银	⿰钅艮	钅𠄌{50}一{24}
𦰌	⿱艹⿻口龶	艹口十一一
累	⿱田糸	田幺小
隆	⿰阝㚅	阝夂一㇒十一一
隆	⿰阝⿱夂生	阝夂一㇒十一一
敝	⿰㡀攵	丨丷{113}攵
敝	⿰㡀攵	丨丷{113}攵
偷	⿰亻俞	㇒丨{88}⺝刂
堅	⿱臤土	匚丨{50}丨又十一
逮	⿺辶隶	辶{43}冫亅{24}
脚	⿰月却	月十一𠃋丶卩
脚	⿰⺼却	月十一𠃋丶卩
唯	⿰口隹	口㇒丨丶一丨一二
毫	⿱{87}毛	{87}㇒二乚
弹	⿰弓单	弓丷甲一
偏	⿰亻扁	㇒丨丶尸冂一丨丨
悪	⿱亜心	一口丨丨一心
梅	⿰木每	十𠆢㇒一母
梅	⿰木毎	十𠆢㇒一母
軗	⿰車殳	一日一丨𠘧又
掛	⿰扌卦	扌十一十一卜
符	⿱𥫗付	𥫗㇒丨𬺰丶
圈	⿴囗卷	囗丷二人㔾
陽	⿰阝昜	阝日一㇒𠃌丿丿
粒	⿰米立	丷十𠆢丶一丷一
翏	⿱羽㐱	𠃌冫𠃌冫𠆢㇒㇒㇒
𩵋	⿳⺈田大	⺈田大
减	⿰冫咸	冫丿𫠠㇒丶一口
尉	⿰𫵖寸	尸二小𬺰丶
軟	⿰車欠	一日一丨㇒乛人
𮍏	⿵戊臣	丿𫠠㇒丶匚丨{50}丨
崩	⿱山朋	凵丨月月
淡	⿰氵炎	氵火火
寄	⿱宀奇	丶冖大一亅口
堆	⿰土隹	十一㇒丨丶一丨一二
虚	⿸虍业	{13}七丨丨丷一
頂	⿰丁頁	一亅一丿目八
渐	⿰氵斩	氵一𠃋十𠂆一丨
梦	⿱林夕	十𠆢十𠆢丿㇇丶
梁	⿱𱥻木	氵刀㇒丶十𠆢
𭾱	⿱罒衣	囗丨丨丶一𧘇
乾	⿰𠦝乞	十日十㇒一乙
𡕩	⿳囟八夊	㇒囗㐅八夊
𡕩	⿳囟儿夊	㇒囗㐅八夊
猛	⿰犭孟	犭了一冂一丨丨
掂	⿰扌店	扌丶厂⺊口
彗	⿱⿰丰丰𫜹	三丨三丨{50}一
彗	⿱⿰丰丰{43}	三丨三丨{50}一
彗	⿱⿰龶龶𫜹	三丨三丨{50}一
惜	⿰忄昔	忄一丨丨一日
婆	⿱波女	氵{84}丨又女
液	⿰氵夜	氵丶一㇒丨夂丶
盗	⿱次皿	冫㇒乛人冂一丨丨
偶	⿰亻禺	㇒丨日冂𠃋丶
晝	⿱書一	{82}日一
晝	⿱{82}旦	{82}日一
旋	⿰方𭻾	丶万㇒一乛人⺊
旋	⿸𭤨疋	丶万㇒一乛人⺊
粗	⿰米且	丷十𠆢且
紹	⿰糹召	幺{86}刀口
紹	⿰糸召	幺{86}刀口
掘	⿰扌屈	扌尸凵丨凵
蛋	⿱疋虫	乛人⺊口丨㇀丶
閉	⿵門才	丨{50}一匚一亅𬺰㇒
悉	⿱釆心	㇒丷十𠆢心
麥	⿱來夊	十𠆢人人夊
麥	⿳⿻十从𠆢夊	十𠆢人人夊
盖	⿱𦍌皿	丷一十一冂一丨丨
崇	⿱山宗	凵丨丶冖二小
盘	⿱舟皿	㇒⺆一丶丶冂一丨丨
盒	⿱合皿	{88}口冂一丨丨
萈	⿱艹⿷見丶	艹目儿丶
萈	⿱卝⿷見丶	艹目儿丶
隐	⿰阝急	阝⺈{50}一心
涼	⿰氵京	氵丶一口小
庶	⿸广⿱廿灬	丶厂一丨丨一灬
屚	⿸尸雨	尸一丨冂丶丶丶丶
淨	⿰氵爭	氵㇒丶丶㇒{43}亅
啬	⿱⿻土丷回	十一丷囗口
甜	⿰舌甘	㇒十口一丨丨一一
蛇	⿰虫它	口丨㇀丶丶冖匕
菲	⿱艹非	艹三丨丨三
訟	⿰訁公	丶一二口八𠃋丶
寂	⿱宀叔	丶冖⺊一小又
桼	⿱木𱥯	十𠆢𠆢{11}亅
鹵	⿱⺊𱕻	⺊囗㐅丶丶丶丶
掩	⿰扌奄	扌大日乚
掃	⿰扌帚	扌{50}一冖冂丨
掃	⿰扌⿳𫜹冖巾	扌{50}一冖冂丨
啟	⿰启攵	丶尸口攵
旉	⿱甫方	十⺝丶丶万
巢	⿱巛果	𡿨𡿨𡿨日十𠆢
猜	⿰犭青	犭十一一⺝
猜	⿰犭靑	犭十一一⺝
猜	⿰犭青	犭十一一⺝
娶	⿱取女	耳又女
斜	⿰余斗	𠆢一𬺰八十⺀
捷	⿰扌疌	扌一{43}人⺊
晨	⿱日辰	日厂二{25}
貧	⿱分貝	八刀目八
梗	⿰木更	十𠆢一{19}
䙴	⿱䙲㔾	一口丨丨大㔾
䙴	⿳襾大㔾	一口丨丨大㔾
菌	⿱艹囷	艹囗㇒十𠆢
脫	⿰月兌	月八口儿
脫	⿰⺼兌	月八口儿
聊	⿰耳卯	耳{39}丿卩
𣶒	⿻⿰片爿一	丿丨一𠃍𠃊一丿丨一
𣶒	⿴⿰片爿一	丿丨一𠃍𠃊一丿丨一
𣶒	⿴⿰片爿一	丿丨一𠃍𠃊一丿丨一
淺	⿰氵戔	氵𫠠㇒丶𫠠㇒丶
剪	⿱前刀	丷一⺝刂刀
剪	⿱⿱䒑⿰⿵冂⺀刂刀	丷一⺝刂刀
捨	⿰扌舍	扌𠆢一十口
捨	⿰扌舎	扌𠆢一十口
偉	⿰亻韋	㇒丨𫝀口一𠃋丨
悠	⿱攸心	㇒丨丨攵心
偽	⿰亻為	㇒丨丿𠃍𠃍𠃌灬丶
廊	⿸广郎	丶厂{17}阝
涵	⿰氵函	氵凵乛冫亅{24}
𠚕	⿶凵⿱丛从	凵人人一人人
惨	⿰忄参	忄𠃋丶大㇒㇒㇒
惨	⿰忄叁	忄𠃋丶大㇒㇒㇒
惟	⿰忄隹	忄㇒丨丶一丨一二
淋	⿰氵林	氵十𠆢十𠆢
釣	⿰釒勺	釒㇒𠃌丶
兜	⿱⿲{39}白{50}儿	{39}㇒日{50}儿
窓	⿳穴厶心	丶冖八𠃋丶心
窓	⿳宂厶心	丶冖八𠃋丶心
颇	⿰皮页	{84}丨又一丿冂丿丶
㣎	⿳白𡭔彡	㇒日𡭔㇒㇒㇒
猫	⿰犭苗	犭艹田
痕	⿸疒艮	冫丶厂𠄌{50}一{24}
𭷆	⿰爿𠬶	𠃊一丿丨{50}一冖又
翌	⿱羽立	𠃌冫𠃌冫丶一丷一
翌	⿱⿰习习立	𠃌冫𠃌冫丶一丷一
涯	⿰氵厓	氵厂十一十一
菊	⿱艹匊	艹㇒𠃌丷十𠆢
貪	⿱今貝	𠆢丶乛目八
偵	⿰亻貞	㇒丨⺊目八
豙	⿱立𧰨	丶一丷一𧰨
爽	⿻大㸚	大㐅乂㐅乂
笨	⿱𥫗本	𥫗十𠆢一
猪	⿰犭者	犭十一㇒日
猪	⿰犭⿻者丶	犭十一㇒日
徙	⿰彳歨	𰀪丨⺊一丨人⺊
淫	⿰氵㸒	氵㇒丶丶㇒㇒一丨一
渠	⿱洰木	氵匚{50}十𠆢
戚	⿵戊尗	丿𫠠㇒丶⺊一小
勘	⿰甚力	{94}𠃊八力
斎	⿵齐⿱二𡭔	丶一乂丿丨二𡭔
斎	⿵齐示	丶一乂丿丨二𡭔
斎	⿵齐⿱二小	丶一乂丿丨二𡭔
婴	⿱𲂻女	冂丿丶冂丿丶女
捧	⿰扌奉	扌三人𰀁
庸	⿸广𬎾	丶厂{43}丨月
萧	⿱艹肃	艹{43}丨丿八丨
逸	⿺辶兔	辶⺈口丿乚丶
逸	⿺辶免	辶⺈口丿乚丶
逸	⿺辶⿷免丶	辶⺈口丿乚丶
雀	⿱𡭔隹	𡭔㇒丨丶一丨一二
雀	⿱小隹	𡭔㇒丨丶一丨一二
桶	⿰木甬	十𠆢乛丶⺆𰀁
粘	⿰米占	丷十𠆢⺊口
猎	⿰犭昔	犭一丨丨一日
袞	⿳亠㕣𧘇	丶一八口𧘇
袞	⿳六口𧘇	丶一八口𧘇
萄	⿱艹匋	艹㇒𠃌㇒一十凵
淘	⿰氵匋	氵㇒𠃌㇒一十凵
笛	⿱𥫗由	𥫗日丨
𪟊	⿳丆且分	一丿且八刀
淑	⿰氵叔	氵⺊一小又
啓	⿱𢼄口	丶尸攵口
啓	⿱⿰戸攵口	丶尸攵口
啓	⿱⿰戶攵口	丶尸攵口
祸	⿰礻呙	礻口冂人
笼	⿱𥫗龙	𥫗𠂇丶𠤎
堵	⿰土者	十一十一㇒日
堵	⿰土⿻者丶	十一十一㇒日
焉	⿱正{1}	一⺊一丨{1}
绳	⿰纟黾	纟口日乚
悼	⿰忄卓	忄⺊日十
匙	⿺是匕	日一人⺊匕
屠	⿸尸者	尸十一㇒日
屠	⿸尸⿻者丶	尸十一㇒日
脖	⿰月孛	月{44}了一
脖	⿰⺼孛	月{44}了一
崖	⿱山厓	凵丨厂十一十一
牽	⿳亠⿻幺冖牛	丶一幺冖㇒𰀁
笠	⿱𥫗立	𥫗丶一丷一
彫	⿰周彡	⺆十一口㇒㇒㇒
梨	⿱利木	㇒十𠆢刂十𠆢
婉	⿰女宛	女丶冖丿㇇丶㔾
扈	⿸户邑	丶尸口巳丨
扈	⿸戸邑	丶尸口巳丨
扈	⿸戶邑	丶尸口巳丨
笪	⿱𥫗旦	𥫗日一
绵	⿰纟帛	纟㇒日冂丨
隋	⿰阝⿱左⺝	阝𠂇一丨一⺝
隋	⿰阝⿱左⺼	阝𠂇一丨一⺝
菩	⿱艹咅	艹丶一丷一口
萎	⿱艹委	艹㇒十𠆢女
窒	⿱穴至	丶冖八一𠃋丶十一
窒	⿱宂至	丶冖八一𠃋丶十一
笙	⿱𥫗生	𥫗㇒十一一
彪	⿺虎彡	{13}七几㇒㇒㇒
奢	⿱大者	大十一㇒日
奢	⿱大⿻者丶	大十一㇒日
渊	⿰氵𫂱	氵丿丷十𠆢丨
眷	⿱龹目	丷二人目
眷	⿱𠔉目	丷二人目
萌	⿱艹明	艹日月
衔	⿲彳钅亍	𰀪丨钅一一亅
𡮂	⿱𡭔⿱白小	𡭔㇒日小
𡮂	⿱小⿱白小	𡭔㇒日小
欶	⿰束欠	十𠆢口㇒乛人
彬	⿰林彡	十𠆢十𠆢㇒㇒㇒
豚	⿰月豕	月一𧰨
豚	⿰⺼豕	月一𧰨
隅	⿰阝禺	阝日冂𠃋丶
窑	⿱穴缶	丶冖八㇒一十凵
窑	⿱宂缶	丶冖八㇒一十凵
戛	⿱𦣻戈	一㇒目𫠠㇒丶
晦	⿰日每	日㇒一母
敘	⿰余攵	𠆢一𬺰八攵
寇	⿱宀⿺元攴	丶冖一一儿⺊又
烹	⿱亨灬	丶一口了灬
粛	⿻{43}𫂱	{43}丿丷十𠆢丨
赦	⿰赤攵	十一丿亅八攵
聆	⿰耳令	耳𠆢丶乛丶
阎	⿵门臽	丨丶𠃌⺈{112}一一
凰	⿵𠘨皇	𠘨㇒日一十一
盔	⿱灰皿	𠂇火冂一丨丨
盔	⿱⿸𠂇火皿	𠂇火冂一丨丨
菓	⿱艹果	艹日十𠆢
𥞤	⿱⿳士冖一禾	一丨一冖一㇒十𠆢
𥞤	⿳⿱士冖一禾	一丨一冖一㇒十𠆢
堕	⿱陏土	阝𠂇⺝十一
虖	⿸虍乎	{13}七㇒一亅丷
捽	⿰扌卒	扌丶一人人十
梢	⿰木肖	十𠆢⺌⺝
覓	⿱爫見	㇒丶丶㇒目儿
谒	⿰讠曷	讠日㇒𠃌𠃊人
啄	⿰口豖	口一𧰨丶
啄	⿰口豕	口一𧰨丶
敍	⿰余攴	𠆢一𬺰八⺊又
菁	⿱艹青	艹十一一⺝
菁	⿱艹靑	艹十一一⺝
菱	⿱艹夌	艹{114}夊
萃	⿱艹卒	艹丶一人人十
萊	⿱艹來	艹十𠆢人人
庵	⿸广奄	丶厂大日乚
梵	⿱林凡	十𠆢十𠆢几丶
殻	⿰壳殳	一丨一冖几𠘧又
殻	⿰⿱士冗殳	一丨一冖几𠘧又
貶	⿰貝乏	目八㇒丶{100}
鄂	⿰咢阝	口口一一㇉阝
梧	⿰木吾	十𠆢一𫝀口
舂	⿱𡗗臼	三人{112}一一
婪	⿱林女	十𠆢十𠆢女
崗	⿱山岡	凵丨冂丷一凵丨
帷	⿰巾隹	冂丨㇒丨丶一丨一二
猖	⿰犭昌	犭日日
眯	⿰目米	目丷十𠆢
趾	⿰𧾷止	口⺊一丨⺊一丨
𠩺	⿱⿰未攵厂	一十𠆢攵厂
匾	⿷匚扁	匚丶尸冂一丨丨
匾	⿷匸扁	匚丶尸冂一丨丨
渦	⿰氵咼	氵{108}冂口
冕	⿱冃免	冂𠄠⺈口丿乚
冕	⿱冃⿱⺈⿸⿻口丿乚	冂𠄠⺈口丿乚
冕	⿱日免	冂𠄠⺈口丿乚
捻	⿰扌念	扌𠆢丶乛心
敛	⿰佥攵	{88}丶丶㇒一攵
焊	⿰火旱	火日一十
脯	⿰月甫	月十⺝丶
脯	⿰⺼甫	月十⺝丶
犁	⿱利牛	㇒十𠆢刂㇒𰀁
訣	⿰訁夬	丶一二口{14}人
𱁈	⿰乡隹	乡㇒丨丶一丨一二
捺	⿰扌奈	扌大二小
舵	⿰舟它	㇒⺆一丶丶丶冖匕
唬	⿰口虎	口{13}七几
猗	⿰犭奇	犭大一亅口
偎	⿰亻畏	㇒丨田一{25}
匐	⿹勹畐	㇒𠃌一口田
屛	⿸尸幷	尸㇒一十㇒一十
淄	⿰氵甾	氵𡿨𡿨𡿨田
疵	⿸疒此	冫丶厂⺊一丨匕
匮	⿷匚贵	匚口丨一冂丿丶
屜	⿸尸⿰彳世	尸𰀪丨一丨丨一𠃊
梓	⿰木辛	十𠆢丶一丷一十
笺	⿱𥫗戋	𥫗𫠠㇒丶一
畧	⿱田各	田夂口
萦	⿱𫇦糸	艹冖幺小
傀	⿰亻鬼	㇒丨㇒日丿乚𠃋丶
恿	⿱甬心	乛丶⺆𰀁心
惮	⿰忄单	忄丷甲一
惮	⿰忄単	忄丷甲一
痔	⿸疒寺	冫丶厂十一𬺰丶
崙	⿱山侖	凵丨{88}冂一丨丨
梏	⿰木告	十𠆢㇒十一口
梏	⿰木吿	十𠆢㇒十一口
淅	⿰氵析	氵十𠆢𠂆一丨
笮	⿱𥫗乍	𥫗㇒一丨二
逵	⿺辶坴	辶{114}十一
𧰲	⿱彑豕	{30}一一𧰨
偃	⿰亻匽	㇒丨匚日女
偪	⿰亻畐	㇒丨一口田
