element	sub_ids	regions	elm_type	stroke	freq	freq1
黌	('⿱𦥯黄', '⿱𦥯黃')	('G', 'HTJKP')		24.0	31.9	0.0
𠓗	('⿱兔⿰兔兔',)	('GHT',)		24.0	0.0	0.0
𡚣	('⿱𦥯𡘽',)	('T',)		24.0	0.0	0.0
𡚤	('⿱𦉼⿰𦉼𦉼',)	('GT',)		24.0	0.0	0.0
𣡍	('⿱棘棘',)	('GT',)		24.0	0.0	0.0
𣡗	('⿱果𣛕',)	('G',)		24.0	0.0	0.0
𦉥	('⿱雝缶',)	('GTP',)		24.0	0.0	0.0
𧅚	('⿱艹矍',)	('GT',)		24.0	0.0	0.0
𩼃	('⿰魚敬',)	('GT',)		24.0	0.0	0.0
𮭘	('⿰歲鳥',)	('J',)		24.0	0.0	0.0
臠	('⿱䜌肉',)	('GHTJKP',)		25.0	289.6	13.9
廳	('⿸广聽',)	('GHTJKPV',)		25.0	21738.3	0.0
欝	('⿳棥罒𡬠', '⿳棥罒⿰{75}寸')	('GHTJP', 'K')		25.0	0.0	0.0
籮	('⿱𥫗羅',)	('GHTJKP',)		25.0	266.8	0.0
蠻	('⿱䜌虫',)	('GHTJKPV',)		25.0	15560.0	0.0
覊	('⿱覀䩻', '⿱襾䩻')	('G', 'HTJK')		25.0	13.9	0.0
鸑	('⿱獄鳥',)	('GHTJKP',)		25.0	154.2	0.0
黵	('⿰黑詹',)	('GHTJKP',)		25.0	13.9	0.0
𣡥	('⿳亠⿱⿴𦥑同冖林',)	('GT',)		25.0	0.0	0.0
𪇠	('⿰𡏳鳥',)	('GT',)		25.0	0.0	0.0
龥	('⿰龠頁',)	('GHTJKP',)		26.0	0.0	354.3
釁	('⿳⿱⿴𦥑同冖酉分', '⿳⿱⿴𦥑⿵冂𬼽冖酉分', '⿳⿱⿴𦥑⿵冂⿱一{50}冖酉分')	('GKPV', 'HT', 'J')		26.0	3356.0	97.6
飌	('⿰雚風', '⿰⿱卝𨾴風')	('GHTKP', 'J')		26.0	0.0	0.0
驢	('⿰馬盧',)	('GHTJKPV',)		26.0	2593.5	0.0
𠑲	('⿰僉僉',)	('GTP',)		26.0	0.0	0.0
𨷷	('⿵門蟲',)	('GT',)		26.0	0.0	0.0
𪇼	('⿰⿱⿱廿⿻口{114}土鳥', '⿰⿱⿱廿⿻口圥土鳥', '⿰⿱⿱廿⿻口土𡉀鳥')	('G', 'T', 'X')		26.0	0.0	0.0
𱬲	('⿳⿴𦥑⿵冂⿱一{50}冖焱', '⿳⿴𦥑同冖焱')	('T', 'Z')		26.0	0.0	0.0
䕿	('⿱艹𪄿',)	('GT',)		27.0	0.0	0.0
灥	('⿱泉⿰泉泉',)	('GHTJK',)		27.0	69.7	0.0
纜	('⿰糹覽', '⿰糸覽')	('GHT', 'JKP')		27.0	698.2	0.0
豓	('⿰豐盇',)	('GTJP',)		27.0	0.0	0.0
鑾	('⿱䜌金',)	('GHTJKP',)		27.0	431.7	0.0
𠨋	('⿱𠧪⿰𠧪𠧪',)	('GT',)		27.0	0.0	0.0
豔	('⿰豐盍',)	('GHTJKP',)		28.0	5591.4	114.0
钁	('⿰釒矍',)	('GHTJKP',)		28.0	223.1	0.0
鸛	('⿰雚鳥',)	('GHTJKP',)		28.0	201.9	0.0
𰙉	('⿱𣘐𣘐',)	('G',)		28.0	0.0	0.0
𱌦	('⿱貇齒',)	('G',)		28.0	0.0	0.0
鬱	('⿳⿲木缶木冖⿰鬯彡',)	('GHTJKPV',)		29.0	9324.5	0.0
驫	('⿱馬騳',)	('GHTJKP',)		30.0	27.9	13.9
爨	('⿱⿱⿴𦥑同冖𤍾', '⿱⿱⿴𦥑⿵冂𬼽冖𤍾', '⿱⿱⿴𦥑⿵冂⿱一{50}冖𤍾')	('GK', 'HT', 'JP')		30.0	1398.4	0.0
鸞	('⿱䜌鳥',)	('GHTJKPV',)		30.0	4174.2	0.0
𪙹	('⿰齒齒',)	('GT',)		30.0	0.0	0.0
𧟛	('⿱⿰𥪖𥪖衣',)	('GT',)		31.0	0.0	0.0
龖	('⿰龍龍',)	('GHTJP',)		32.0	41.8	23.6
𤴐	('⿳⿰田田⿰回回⿰田田',)	('GT',)		32.0	0.0	0.0
麤	('⿱鹿\U000312c1',)	('GHTJKP',)		33.0	1687.5	0.0
𪛈	('⿱霝龜',)	('GT',)		33.0	0.0	0.0
䨺	('⿱雲⿰雲雲',)	('GTP',)		36.0	0.0	0.0
龘	('⿱龍龖',)	('GHTKP',)		48.0	23.6	0.0
⿰	.	.	idc	0.0	0.0	136768150.70501047
